SQL> SELECT * FROM UTILISATEUR_DIMENSION_DYNAMIQUE;

"ID_UTILISATEUR","PAYS_INSCRIPTION","PSEUDONYME","TRANCHE_AGE_CALCULEE","GENRE_DECLARE","TYPE_ABONNEMENT"
"10890","USA","User_10890","46+","Non-d??clar??","Student"
"10895","USA","User_10895","36-45","Femme","Premium"
"10903","USA","User_10903","26-35","Femme","Premium"
"10918","USA","User_10918","18-25","Femme","Premium"
"10919","USA","User_10919","18-25","Femme","Student"
"10923","USA","User_10923","46+","Femme","Free"
"10938","USA","User_10938","46+","Homme","Free"
"10946","USA","User_10946","26-35","Homme","Premium"
"10948","USA","User_10948","26-35","Femme","Student"
"10951","USA","User_10951","46+","Non-d??clar??","Student"
"10952","USA","User_10952","18-25","Femme","Student"
"10956","USA","User_10956","26-35","Homme","Premium"
"10962","USA","User_10962","18-25","Femme","Free"
"10966","USA","User_10966","46+","Homme","Free"
"10969","USA","User_10969","36-45","Homme","Student"
"10977","USA","User_10977","18-25","Homme","Free"
"10981","USA","User_10981","18-25","Femme","Free"
"10983","USA","User_10983","46+","Non-d??clar??","Free"
"10992","USA","User_10992","36-45","Homme","Premium"
"10999","USA","User_10999","36-45","Femme","Premium"
"1001","USA","User_1001","46+","Femme","Premium"
"1002","USA","User_1002","18-25","Femme","Free"
"1004","USA","User_1004","26-35","Homme","Student"
"1008","USA","User_1008","18-25","Non-d??clar??","Free"
"1009","USA","User_1009","46+","Femme","Premium"
"1015","USA","User_1015","26-35","Femme","Free"
"1016","USA","User_1016","46+","Femme","Student"
"1017","USA","User_1017","18-25","Non-d??clar??","Free"
"1019","USA","User_1019","18-25","Non-d??clar??","Free"
"1028","USA","User_1028","18-25","Homme","Free"
"1030","USA","User_1030","26-35","Homme","Premium"
"1034","USA","User_1034","26-35","Homme","Student"
"1037","USA","User_1037","46+","Non-d??clar??","Premium"
"1040","USA","User_1040","36-45","Homme","Premium"
"1042","USA","User_1042","26-35","Non-d??clar??","Student"
"1044","USA","User_1044","36-45","Homme","Premium"
"1049","USA","User_1049","46+","Femme","Free"
"1052","USA","User_1052","18-25","Non-d??clar??","Free"
"1056","USA","User_1056","36-45","Homme","Free"
"1059","USA","User_1059","36-45","Femme","Student"
"1060","USA","User_1060","18-25","Non-d??clar??","Premium"
"1061","USA","User_1061","46+","Femme","Premium"
"1063","USA","User_1063","36-45","Femme","Premium"
"1070","USA","User_1070","36-45","Homme","Free"
"1085","USA","User_1085","36-45","Homme","Free"
"1087","USA","User_1087","36-45","Non-d??clar??","Premium"
"1088","USA","User_1088","46+","Non-d??clar??","Free"
"1094","USA","User_1094","18-25","Homme","Student"
"1107","USA","User_1107","18-25","Homme","Premium"
"1108","USA","User_1108","26-35","Non-d??clar??","Free"
"1114","USA","User_1114","36-45","Non-d??clar??","Free"
"1115","USA","User_1115","36-45","Femme","Student"
"1120","USA","User_1120","26-35","Non-d??clar??","Free"
"1123","USA","User_1123","18-25","Homme","Free"
"1127","USA","User_1127","46+","Femme","Free"
"1128","USA","User_1128","18-25","Non-d??clar??","Free"
"1134","USA","User_1134","36-45","Femme","Student"
"1135","USA","User_1135","46+","Femme","Student"
"1137","USA","User_1137","46+","Homme","Student"
"1143","USA","User_1143","26-35","Homme","Free"
"1144","USA","User_1144","36-45","Homme","Free"
"1160","USA","User_1160","46+","Homme","Student"
"1174","USA","User_1174","26-35","Homme","Student"
"1179","USA","User_1179","18-25","Non-d??clar??","Student"
"1181","USA","User_1181","36-45","Non-d??clar??","Free"
"1186","USA","User_1186","18-25","Homme","Premium"
"1189","USA","User_1189","26-35","Non-d??clar??","Free"
"1193","USA","User_1193","18-25","Homme","Free"
"1195","USA","User_1195","26-35","Femme","Premium"
"1203","USA","User_1203","26-35","Homme","Student"
"1206","USA","User_1206","26-35","Homme","Premium"
"1219","USA","User_1219","18-25","Homme","Free"
"1222","USA","User_1222","18-25","Homme","Student"
"1225","USA","User_1225","36-45","Homme","Free"
"1226","USA","User_1226","26-35","Homme","Premium"
"1228","USA","User_1228","26-35","Non-d??clar??","Student"
"1229","USA","User_1229","46+","Homme","Premium"
"1231","USA","User_1231","18-25","Femme","Free"
"1236","USA","User_1236","18-25","Non-d??clar??","Free"
"1240","USA","User_1240","36-45","Femme","Premium"
"1247","USA","User_1247","36-45","Non-d??clar??","Premium"
"1251","USA","User_1251","46+","Homme","Student"
"1262","USA","User_1262","26-35","Non-d??clar??","Student"
"1271","USA","User_1271","18-25","Femme","Premium"
"1274","USA","User_1274","26-35","Non-d??clar??","Premium"
"1277","USA","User_1277","36-45","Femme","Premium"
"1280","USA","User_1280","26-35","Homme","Free"
"1282","USA","User_1282","26-35","Femme","Free"
"1283","USA","User_1283","26-35","Femme","Student"
"1289","USA","User_1289","36-45","Non-d??clar??","Free"
"1290","USA","User_1290","36-45","Femme","Student"
"1295","USA","User_1295","46+","Femme","Premium"
"1297","USA","User_1297","18-25","Femme","Student"
"1298","USA","User_1298","18-25","Femme","Free"
"1300","USA","User_1300","18-25","Homme","Student"
"1305","USA","User_1305","26-35","Non-d??clar??","Student"
"1306","USA","User_1306","36-45","Femme","Student"
"1310","USA","User_1310","18-25","Homme","Student"
"1313","USA","User_1313","36-45","Non-d??clar??","Premium"
"1316","USA","User_1316","18-25","Femme","Student"
"1317","USA","User_1317","18-25","Non-d??clar??","Premium"
"1321","USA","User_1321","46+","Homme","Premium"
"1328","USA","User_1328","26-35","Femme","Premium"
"1335","USA","User_1335","18-25","Non-d??clar??","Premium"
"1336","USA","User_1336","36-45","Femme","Premium"
"1340","USA","User_1340","26-35","Femme","Free"
"1344","USA","User_1344","26-35","Homme","Student"
"1350","USA","User_1350","46+","Non-d??clar??","Student"
"1351","USA","User_1351","26-35","Homme","Free"
"1352","USA","User_1352","18-25","Non-d??clar??","Premium"
"1361","USA","User_1361","46+","Homme","Free"
"1365","USA","User_1365","26-35","Non-d??clar??","Student"
"1368","USA","User_1368","26-35","Femme","Student"
"1369","USA","User_1369","18-25","Femme","Free"
"1375","USA","User_1375","46+","Homme","Premium"
"1376","USA","User_1376","26-35","Femme","Free"
"1385","USA","User_1385","26-35","Non-d??clar??","Premium"
"1390","USA","User_1390","18-25","Homme","Free"
"1391","USA","User_1391","36-45","Femme","Premium"
"1396","USA","User_1396","46+","Non-d??clar??","Student"
"1397","USA","User_1397","18-25","Femme","Student"
"1398","USA","User_1398","36-45","Femme","Free"
"1399","USA","User_1399","36-45","Homme","Student"
"1401","USA","User_1401","18-25","Femme","Premium"
"1404","USA","User_1404","18-25","Homme","Premium"
"1405","USA","User_1405","18-25","Homme","Free"
"1406","USA","User_1406","26-35","Non-d??clar??","Premium"
"1407","USA","User_1407","36-45","Homme","Student"
"1409","USA","User_1409","36-45","Femme","Student"
"1410","USA","User_1410","36-45","Homme","Student"
"1411","USA","User_1411","36-45","Non-d??clar??","Student"
"1414","USA","User_1414","46+","Non-d??clar??","Student"
"1419","USA","User_1419","18-25","Non-d??clar??","Premium"
"1423","USA","User_1423","18-25","Femme","Premium"
"1426","USA","User_1426","36-45","Femme","Premium"
"1427","USA","User_1427","26-35","Homme","Premium"
"1430","USA","User_1430","46+","Non-d??clar??","Free"
"1432","USA","User_1432","26-35","Femme","Student"
"1436","USA","User_1436","46+","Non-d??clar??","Student"
"1437","USA","User_1437","36-45","Homme","Free"
"1441","USA","User_1441","26-35","Femme","Student"
"1442","USA","User_1442","46+","Non-d??clar??","Free"
"1446","USA","User_1446","18-25","Homme","Student"
"1448","USA","User_1448","26-35","Homme","Student"
"1449","USA","User_1449","36-45","Homme","Free"
"1451","USA","User_1451","26-35","Non-d??clar??","Premium"
"1460","USA","User_1460","18-25","Homme","Free"
"1465","USA","User_1465","18-25","Non-d??clar??","Free"
"1469","USA","User_1469","46+","Femme","Free"
"1473","USA","User_1473","46+","Femme","Student"
"1475","USA","User_1475","36-45","Non-d??clar??","Premium"
"1476","USA","User_1476","46+","Non-d??clar??","Free"
"1483","USA","User_1483","26-35","Non-d??clar??","Student"
"1486","USA","User_1486","18-25","Femme","Premium"
"1487","USA","User_1487","46+","Homme","Premium"
"1488","USA","User_1488","46+","Femme","Premium"
"1492","USA","User_1492","18-25","Homme","Premium"
"1498","USA","User_1498","36-45","Non-d??clar??","Student"
"1499","USA","User_1499","18-25","Homme","Premium"
"1503","USA","User_1503","18-25","Femme","Free"
"1509","USA","User_1509","26-35","Femme","Student"
"1514","USA","User_1514","46+","Homme","Student"
"1515","USA","User_1515","18-25","Homme","Student"
"1517","USA","User_1517","18-25","Homme","Free"
"1520","USA","User_1520","26-35","Homme","Free"
"1525","USA","User_1525","36-45","Non-d??clar??","Free"
"1528","USA","User_1528","46+","Non-d??clar??","Student"
"1530","USA","User_1530","26-35","Femme","Premium"
"1538","USA","User_1538","46+","Non-d??clar??","Student"
"1540","USA","User_1540","18-25","Non-d??clar??","Free"
"1546","USA","User_1546","46+","Non-d??clar??","Free"
"1547","USA","User_1547","46+","Non-d??clar??","Student"
"1551","USA","User_1551","18-25","Homme","Free"
"1555","USA","User_1555","18-25","Non-d??clar??","Student"
"1562","USA","User_1562","36-45","Femme","Free"
"1564","USA","User_1564","36-45","Homme","Student"
"1565","USA","User_1565","26-35","Non-d??clar??","Premium"
"1572","USA","User_1572","46+","Femme","Premium"
"1576","USA","User_1576","36-45","Homme","Premium"
"1579","USA","User_1579","46+","Homme","Premium"
"1587","USA","User_1587","26-35","Homme","Student"
"1590","USA","User_1590","26-35","Non-d??clar??","Premium"
"1595","USA","User_1595","26-35","Femme","Free"
"1597","USA","User_1597","46+","Non-d??clar??","Student"
"1609","USA","User_1609","26-35","Femme","Free"
"1612","USA","User_1612","26-35","Homme","Student"
"1615","USA","User_1615","46+","Femme","Free"
"1621","USA","User_1621","18-25","Homme","Premium"
"1628","USA","User_1628","36-45","Femme","Premium"
"1629","USA","User_1629","36-45","Non-d??clar??","Premium"
"1631","USA","User_1631","18-25","Femme","Premium"
"1636","USA","User_1636","18-25","Femme","Student"
"1650","USA","User_1650","18-25","Homme","Student"
"1654","USA","User_1654","46+","Femme","Premium"
"1656","USA","User_1656","36-45","Femme","Free"
"1665","USA","User_1665","36-45","Homme","Free"
"1666","USA","User_1666","46+","Femme","Free"
"1671","USA","User_1671","46+","Homme","Premium"
"1672","USA","User_1672","26-35","Non-d??clar??","Free"
"1673","USA","User_1673","46+","Homme","Student"
"1682","USA","User_1682","26-35","Femme","Student"
"1690","USA","User_1690","36-45","Homme","Premium"
"1694","USA","User_1694","46+","Femme","Free"
"1699","USA","User_1699","26-35","Homme","Free"
"1704","USA","User_1704","46+","Femme","Student"
"1709","USA","User_1709","18-25","Non-d??clar??","Premium"
"1711","USA","User_1711","36-45","Homme","Premium"
"1718","USA","User_1718","46+","Femme","Student"
"1729","USA","User_1729","26-35","Femme","Free"
"1733","USA","User_1733","36-45","Homme","Free"
"1735","USA","User_1735","36-45","Femme","Free"
"1738","USA","User_1738","46+","Femme","Student"
"1740","USA","User_1740","26-35","Femme","Premium"
"1759","USA","User_1759","18-25","Homme","Premium"
"1765","USA","User_1765","18-25","Femme","Premium"
"1766","USA","User_1766","36-45","Non-d??clar??","Premium"
"1774","USA","User_1774","26-35","Homme","Premium"
"1775","USA","User_1775","26-35","Non-d??clar??","Student"
"1777","USA","User_1777","36-45","Femme","Student"
"1780","USA","User_1780","36-45","Homme","Free"
"1781","USA","User_1781","36-45","Femme","Student"
"1787","USA","User_1787","26-35","Femme","Free"
"1793","USA","User_1793","26-35","Homme","Premium"
"1795","USA","User_1795","18-25","Homme","Premium"
"1802","USA","User_1802","26-35","Non-d??clar??","Student"
"1806","USA","User_1806","18-25","Femme","Free"
"1811","USA","User_1811","46+","Non-d??clar??","Student"
"1813","USA","User_1813","46+","Homme","Student"
"1818","USA","User_1818","18-25","Homme","Premium"
"1826","USA","User_1826","36-45","Femme","Student"
"1829","USA","User_1829","18-25","Non-d??clar??","Student"
"1831","USA","User_1831","18-25","Homme","Free"
"1833","USA","User_1833","36-45","Femme","Student"
"1837","USA","User_1837","18-25","Non-d??clar??","Premium"
"1838","USA","User_1838","18-25","Non-d??clar??","Premium"
"1840","USA","User_1840","18-25","Femme","Premium"
"1846","USA","User_1846","26-35","Femme","Free"
"1849","USA","User_1849","36-45","Femme","Free"
"1850","USA","User_1850","26-35","Non-d??clar??","Free"
"1852","USA","User_1852","18-25","Non-d??clar??","Student"
"1855","USA","User_1855","18-25","Non-d??clar??","Premium"
"1856","USA","User_1856","46+","Homme","Free"
"1861","USA","User_1861","36-45","Homme","Free"
"1862","USA","User_1862","36-45","Femme","Premium"
"1870","USA","User_1870","36-45","Homme","Student"
"1873","USA","User_1873","46+","Homme","Student"
"1877","USA","User_1877","18-25","Femme","Free"
"1878","USA","User_1878","36-45","Homme","Student"
"1884","USA","User_1884","18-25","Femme","Student"
"1885","USA","User_1885","36-45","Homme","Premium"
"1886","USA","User_1886","26-35","Non-d??clar??","Premium"
"1888","USA","User_1888","46+","Homme","Student"
"1891","USA","User_1891","26-35","Non-d??clar??","Premium"
"1905","USA","User_1905","26-35","Non-d??clar??","Premium"
"1906","USA","User_1906","26-35","Non-d??clar??","Free"
"1908","USA","User_1908","18-25","Femme","Free"
"1909","USA","User_1909","18-25","Femme","Premium"
"1910","USA","User_1910","18-25","Non-d??clar??","Premium"
"1916","USA","User_1916","36-45","Homme","Premium"
"1917","USA","User_1917","46+","Femme","Free"
"1918","USA","User_1918","36-45","Homme","Premium"
"1927","USA","User_1927","36-45","Femme","Free"
"1934","USA","User_1934","18-25","Homme","Student"
"1935","USA","User_1935","46+","Homme","Student"
"1945","USA","User_1945","46+","Femme","Free"
"1946","USA","User_1946","18-25","Femme","Student"
"1947","USA","User_1947","26-35","Homme","Premium"
"1955","USA","User_1955","18-25","Non-d??clar??","Premium"
"1959","USA","User_1959","26-35","Homme","Premium"
"1963","USA","User_1963","36-45","Non-d??clar??","Student"
"1972","USA","User_1972","26-35","Homme","Student"
"1974","USA","User_1974","26-35","Homme","Premium"
"1975","USA","User_1975","36-45","Femme","Premium"
"1976","USA","User_1976","26-35","Non-d??clar??","Student"
"1977","USA","User_1977","26-35","Non-d??clar??","Premium"
"1987","USA","User_1987","36-45","Homme","Free"
"1991","USA","User_1991","46+","Homme","Free"
"1992","USA","User_1992","26-35","Homme","Free"
"1993","USA","User_1993","36-45","Non-d??clar??","Premium"
"1998","USA","User_1998","26-35","Femme","Premium"
"1999","USA","User_1999","26-35","Femme","Premium"
"2000","USA","User_2000","36-45","Homme","Free"
"2003","USA","User_2003","18-25","Homme","Premium"
"2009","USA","User_2009","26-35","Femme","Free"
"2010","USA","User_2010","26-35","Non-d??clar??","Premium"
"2012","USA","User_2012","18-25","Non-d??clar??","Premium"
"2015","USA","User_2015","26-35","Homme","Premium"
"2034","USA","User_2034","46+","Non-d??clar??","Student"
"2035","USA","User_2035","18-25","Non-d??clar??","Premium"
"2046","USA","User_2046","46+","Non-d??clar??","Free"
"2049","USA","User_2049","18-25","Non-d??clar??","Premium"
"2051","USA","User_2051","26-35","Homme","Premium"
"2053","USA","User_2053","18-25","Femme","Premium"
"2055","USA","User_2055","18-25","Homme","Student"
"2056","USA","User_2056","46+","Femme","Student"
"2060","USA","User_2060","46+","Femme","Student"
"2065","USA","User_2065","36-45","Non-d??clar??","Premium"
"2066","USA","User_2066","26-35","Homme","Premium"
"2067","USA","User_2067","46+","Femme","Free"
"2069","USA","User_2069","26-35","Femme","Premium"
"2070","USA","User_2070","46+","Homme","Premium"
"2079","USA","User_2079","18-25","Femme","Free"
"2080","USA","User_2080","36-45","Femme","Premium"
"2083","USA","User_2083","36-45","Homme","Student"
"2085","USA","User_2085","46+","Femme","Student"
"2096","USA","User_2096","46+","Femme","Free"
"2097","USA","User_2097","36-45","Non-d??clar??","Student"
"2100","USA","User_2100","26-35","Homme","Premium"
"2101","USA","User_2101","46+","Non-d??clar??","Premium"
"2103","USA","User_2103","36-45","Femme","Student"
"2108","USA","User_2108","18-25","Homme","Free"
"2111","USA","User_2111","26-35","Homme","Student"
"2112","USA","User_2112","26-35","Femme","Student"
"2120","USA","User_2120","36-45","Homme","Free"
"2128","USA","User_2128","36-45","Femme","Free"
"2129","USA","User_2129","18-25","Homme","Student"
"2131","USA","User_2131","36-45","Femme","Premium"
"2133","USA","User_2133","36-45","Non-d??clar??","Student"
"2134","USA","User_2134","18-25","Non-d??clar??","Premium"
