,,,,,,,,
,,,,,,,,
ID_REGION,NOM_REGION,CODE_REGION_ISO3166_2,NOM_PAYS,CODE_PAYS_ISO3166_1,FUSEAU_HORAIRE,CONTINENT,LANGUE_PRINCIPALE,DEVISE_MONETAIRE
3580,Region_3580,ISO_3580,France,FRA,GMT+7,Am??riques,Fran??ais,EUR
3581,Region_3581,ISO_3581,Allemagne,DEU,GMT+8,Asie,Allemand,USD
3582,Region_3582,ISO_3582,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
3583,Region_3583,ISO_3583,??tats-Unis,USA,GMT+2,Am??riques,Anglais,BRL
3584,Region_3584,ISO_3584,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
3585,Region_3585,ISO_3585,France,FRA,GMT+6,Europe,Fran??ais,EUR
3586,Region_3586,ISO_3586,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
3587,Region_3587,ISO_3587,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
3588,Region_3588,ISO_3588,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
3589,Region_3589,ISO_3589,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
3590,Region_3590,ISO_3590,France,FRA,GMT+5,Asie,Fran??ais,EUR
3591,Region_3591,ISO_3591,Allemagne,DEU,GMT+2,Europe,Allemand,USD
3592,Region_3592,ISO_3592,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
3593,Region_3593,ISO_3593,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
3594,Region_3594,ISO_3594,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
3595,Region_3595,ISO_3595,France,FRA,GMT+9,Am??riques,Fran??ais,EUR
3596,Region_3596,ISO_3596,Allemagne,DEU,GMT+3,Asie,Allemand,USD
3597,Region_3597,ISO_3597,Espagne,ESP,GMT+3,Europe,Espagnol,BRL
3598,Region_3598,ISO_3598,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
3599,Region_3599,ISO_3599,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
3600,Region_3600,ISO_3600,France,FRA,GMT+8,Europe,Fran??ais,EUR
3601,Region_3601,ISO_3601,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
3602,Region_3602,ISO_3602,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
3603,Region_3603,ISO_3603,??tats-Unis,USA,GMT+10,Europe,Anglais,BRL
3604,Region_3604,ISO_3604,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
3605,Region_3605,ISO_3605,France,FRA,GMT+11,Asie,Fran??ais,EUR
3606,Region_3606,ISO_3606,Allemagne,DEU,GMT+10,Europe,Allemand,USD
3607,Region_3607,ISO_3607,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
3608,Region_3608,ISO_3608,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
3609,Region_3609,ISO_3609,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
3610,Region_3610,ISO_3610,France,FRA,GMT+5,Am??riques,Fran??ais,EUR
3611,Region_3611,ISO_3611,Allemagne,DEU,GMT+10,Asie,Allemand,USD
3612,Region_3612,ISO_3612,Espagne,ESP,GMT+3,Europe,Espagnol,BRL
3613,Region_3613,ISO_3613,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
3614,Region_3614,ISO_3614,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
3615,Region_3615,ISO_3615,France,FRA,GMT+4,Europe,Fran??ais,EUR
3616,Region_3616,ISO_3616,Allemagne,DEU,GMT+9,Am??riques,Allemand,USD
3617,Region_3617,ISO_3617,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
3618,Region_3618,ISO_3618,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
3619,Region_3619,ISO_3619,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
3620,Region_3620,ISO_3620,France,FRA,GMT+2,Asie,Fran??ais,EUR
3621,Region_3621,ISO_3621,Allemagne,DEU,GMT+1,Europe,Allemand,USD
3622,Region_3622,ISO_3622,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
3623,Region_3623,ISO_3623,??tats-Unis,USA,GMT+3,Asie,Anglais,BRL
3624,Region_3624,ISO_3624,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
3625,Region_3625,ISO_3625,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
3626,Region_3626,ISO_3626,Allemagne,DEU,GMT+1,Asie,Allemand,USD
3627,Region_3627,ISO_3627,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
3628,Region_3628,ISO_3628,??tats-Unis,USA,GMT+10,Am??riques,Anglais,BRL
3629,Region_3629,ISO_3629,Br??sil,BRA,GMT+2,Asie,Portugais,BRL
3630,Region_3630,ISO_3630,France,FRA,GMT+2,Europe,Fran??ais,EUR
3631,Region_3631,ISO_3631,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
3632,Region_3632,ISO_3632,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
3633,Region_3633,ISO_3633,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
3634,Region_3634,ISO_3634,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
3635,Region_3635,ISO_3635,France,FRA,GMT+9,Asie,Fran??ais,EUR
3636,Region_3636,ISO_3636,Allemagne,DEU,GMT+7,Europe,Allemand,USD
3637,Region_3637,ISO_3637,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
3638,Region_3638,ISO_3638,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
2918,Region_2918,ISO_2918,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
2919,Region_2919,ISO_2919,Br??sil,BRA,GMT+9,Europe,Portugais,BRL
2920,Region_2920,ISO_2920,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
2921,Region_2921,ISO_2921,Allemagne,DEU,GMT+6,Asie,Allemand,USD
2922,Region_2922,ISO_2922,Espagne,ESP,GMT+2,Europe,Espagnol,BRL
2923,Region_2923,ISO_2923,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
2924,Region_2924,ISO_2924,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
2925,Region_2925,ISO_2925,France,FRA,GMT+3,Europe,Fran??ais,EUR
2926,Region_2926,ISO_2926,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
2927,Region_2927,ISO_2927,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
2928,Region_2928,ISO_2928,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
2929,Region_2929,ISO_2929,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
2930,Region_2930,ISO_2930,France,FRA,GMT+8,Asie,Fran??ais,EUR
2931,Region_2931,ISO_2931,Allemagne,DEU,GMT+5,Europe,Allemand,USD
2932,Region_2932,ISO_2932,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
2933,Region_2933,ISO_2933,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
2934,Region_2934,ISO_2934,Br??sil,BRA,GMT+2,Europe,Portugais,BRL
2935,Region_2935,ISO_2935,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
2936,Region_2936,ISO_2936,Allemagne,DEU,GMT+1,Asie,Allemand,USD
2937,Region_2937,ISO_2937,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
2938,Region_2938,ISO_2938,??tats-Unis,USA,GMT+3,Am??riques,Anglais,BRL
2939,Region_2939,ISO_2939,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
2940,Region_2940,ISO_2940,France,FRA,GMT+3,Europe,Fran??ais,EUR
2941,Region_2941,ISO_2941,Allemagne,DEU,GMT+4,Am??riques,Allemand,USD
2942,Region_2942,ISO_2942,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
2943,Region_2943,ISO_2943,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
2944,Region_2944,ISO_2944,Br??sil,BRA,GMT+6,Am??riques,Portugais,BRL
2945,Region_2945,ISO_2945,France,FRA,GMT+4,Asie,Fran??ais,EUR
2946,Region_2946,ISO_2946,Allemagne,DEU,GMT+1,Europe,Allemand,USD
2947,Region_2947,ISO_2947,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
2948,Region_2948,ISO_2948,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
2949,Region_2949,ISO_2949,Br??sil,BRA,GMT+8,Europe,Portugais,BRL
2950,Region_2950,ISO_2950,France,FRA,GMT+8,Am??riques,Fran??ais,EUR
2951,Region_2951,ISO_2951,Allemagne,DEU,GMT+9,Asie,Allemand,USD
2952,Region_2952,ISO_2952,Espagne,ESP,GMT+4,Europe,Espagnol,BRL
2953,Region_2953,ISO_2953,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
2954,Region_2954,ISO_2954,Br??sil,BRA,GMT+2,Asie,Portugais,BRL
2955,Region_2955,ISO_2955,France,FRA,GMT+2,Europe,Fran??ais,EUR
2956,Region_2956,ISO_2956,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
2957,Region_2957,ISO_2957,Espagne,ESP,GMT+4,Asie,Espagnol,BRL
2958,Region_2958,ISO_2958,??tats-Unis,USA,GMT+10,Europe,Anglais,BRL
2959,Region_2959,ISO_2959,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
2960,Region_2960,ISO_2960,France,FRA,GMT+7,Asie,Fran??ais,EUR
2961,Region_2961,ISO_2961,Allemagne,DEU,GMT+9,Europe,Allemand,USD
2962,Region_2962,ISO_2962,Espagne,ESP,GMT+8,Am??riques,Espagnol,BRL
2963,Region_2963,ISO_2963,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
2964,Region_2964,ISO_2964,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
2965,Region_2965,ISO_2965,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
2966,Region_2966,ISO_2966,Allemagne,DEU,GMT+3,Asie,Allemand,USD
2967,Region_2967,ISO_2967,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
2968,Region_2968,ISO_2968,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
2969,Region_2969,ISO_2969,Br??sil,BRA,GMT+10,Asie,Portugais,BRL
2970,Region_2970,ISO_2970,France,FRA,GMT+7,Europe,Fran??ais,EUR
2971,Region_2971,ISO_2971,Allemagne,DEU,GMT+3,Am??riques,Allemand,USD
2972,Region_2972,ISO_2972,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
2973,Region_2973,ISO_2973,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
2974,Region_2974,ISO_2974,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
2975,Region_2975,ISO_2975,France,FRA,GMT+11,Asie,Fran??ais,EUR
2976,Region_2976,ISO_2976,Allemagne,DEU,GMT+10,Europe,Allemand,USD
2977,Region_2977,ISO_2977,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
2978,Region_2978,ISO_2978,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
2979,Region_2979,ISO_2979,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
2980,Region_2980,ISO_2980,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
2981,Region_2981,ISO_2981,Allemagne,DEU,GMT+7,Asie,Allemand,USD
2982,Region_2982,ISO_2982,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
2983,Region_2983,ISO_2983,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
2984,Region_2984,ISO_2984,Br??sil,BRA,GMT+10,Asie,Portugais,BRL
2985,Region_2985,ISO_2985,France,FRA,GMT+9,Europe,Fran??ais,EUR
2986,Region_2986,ISO_2986,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
2987,Region_2987,ISO_2987,Espagne,ESP,GMT+4,Asie,Espagnol,BRL
2988,Region_2988,ISO_2988,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
2989,Region_2989,ISO_2989,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
2990,Region_2990,ISO_2990,France,FRA,GMT+8,Asie,Fran??ais,EUR
2991,Region_2991,ISO_2991,Allemagne,DEU,GMT+8,Europe,Allemand,USD
2992,Region_2992,ISO_2992,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
2993,Region_2993,ISO_2993,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
2994,Region_2994,ISO_2994,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
2995,Region_2995,ISO_2995,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
2996,Region_2996,ISO_2996,Allemagne,DEU,GMT+6,Asie,Allemand,USD
2997,Region_2997,ISO_2997,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
2998,Region_2998,ISO_2998,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
2999,Region_2999,ISO_2999,Br??sil,BRA,GMT+1,Asie,Portugais,BRL
3000,Region_3000,ISO_3000,France,FRA,GMT+2,Europe,Fran??ais,EUR
3001,Region_3001,ISO_3001,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
3002,Region_3002,ISO_3002,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
3003,Region_3003,ISO_3003,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
3004,Region_3004,ISO_3004,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
3005,Region_3005,ISO_3005,France,FRA,GMT+5,Asie,Fran??ais,EUR
3006,Region_3006,ISO_3006,Allemagne,DEU,GMT+8,Europe,Allemand,USD
3007,Region_3007,ISO_3007,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
3008,Region_3008,ISO_3008,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
3009,Region_3009,ISO_3009,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
3010,Region_3010,ISO_3010,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
3011,Region_3011,ISO_3011,Allemagne,DEU,GMT+1,Asie,Allemand,USD
3012,Region_3012,ISO_3012,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
3013,Region_3013,ISO_3013,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
3014,Region_3014,ISO_3014,Br??sil,BRA,GMT+2,Asie,Portugais,BRL
3015,Region_3015,ISO_3015,France,FRA,GMT+5,Europe,Fran??ais,EUR
3016,Region_3016,ISO_3016,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
3017,Region_3017,ISO_3017,Espagne,ESP,GMT+4,Asie,Espagnol,BRL
3018,Region_3018,ISO_3018,??tats-Unis,USA,GMT+3,Europe,Anglais,BRL
3019,Region_3019,ISO_3019,Br??sil,BRA,GMT+6,Am??riques,Portugais,BRL
3020,Region_3020,ISO_3020,France,FRA,GMT+3,Asie,Fran??ais,EUR
3021,Region_3021,ISO_3021,Allemagne,DEU,GMT+10,Europe,Allemand,USD
3022,Region_3022,ISO_3022,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
3023,Region_3023,ISO_3023,??tats-Unis,USA,GMT+11,Asie,Anglais,BRL
3024,Region_3024,ISO_3024,Br??sil,BRA,GMT+9,Europe,Portugais,BRL
3025,Region_3025,ISO_3025,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
3026,Region_3026,ISO_3026,Allemagne,DEU,GMT+9,Asie,Allemand,USD
3027,Region_3027,ISO_3027,Espagne,ESP,GMT+2,Europe,Espagnol,BRL
3028,Region_3028,ISO_3028,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
3029,Region_3029,ISO_3029,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
3030,Region_3030,ISO_3030,France,FRA,GMT+11,Europe,Fran??ais,EUR
3031,Region_3031,ISO_3031,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
3032,Region_3032,ISO_3032,Espagne,ESP,GMT+9,Asie,Espagnol,BRL
3033,Region_3033,ISO_3033,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
3034,Region_3034,ISO_3034,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
3035,Region_3035,ISO_3035,France,FRA,GMT+1,Asie,Fran??ais,EUR
3036,Region_3036,ISO_3036,Allemagne,DEU,GMT+11,Europe,Allemand,USD
3037,Region_3037,ISO_3037,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
3038,Region_3038,ISO_3038,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
3039,Region_3039,ISO_3039,Br??sil,BRA,GMT+9,Europe,Portugais,BRL
3040,Region_3040,ISO_3040,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
3041,Region_3041,ISO_3041,Allemagne,DEU,GMT+9,Asie,Allemand,USD
3042,Region_3042,ISO_3042,Espagne,ESP,GMT+4,Europe,Espagnol,BRL
3043,Region_3043,ISO_3043,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
3044,Region_3044,ISO_3044,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
3045,Region_3045,ISO_3045,France,FRA,GMT+9,Europe,Fran??ais,EUR
3046,Region_3046,ISO_3046,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
3047,Region_3047,ISO_3047,Espagne,ESP,GMT+11,Asie,Espagnol,BRL
3048,Region_3048,ISO_3048,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
3049,Region_3049,ISO_3049,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
3050,Region_3050,ISO_3050,France,FRA,GMT+11,Asie,Fran??ais,EUR
3051,Region_3051,ISO_3051,Allemagne,DEU,GMT+8,Europe,Allemand,USD
3052,Region_3052,ISO_3052,Espagne,ESP,GMT+11,Am??riques,Espagnol,BRL
3053,Region_3053,ISO_3053,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
3054,Region_3054,ISO_3054,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
3055,Region_3055,ISO_3055,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
3056,Region_3056,ISO_3056,Allemagne,DEU,GMT+7,Asie,Allemand,USD
3057,Region_3057,ISO_3057,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
3058,Region_3058,ISO_3058,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
3059,Region_3059,ISO_3059,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
3060,Region_3060,ISO_3060,France,FRA,GMT+2,Europe,Fran??ais,EUR
3061,Region_3061,ISO_3061,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
3062,Region_3062,ISO_3062,Espagne,ESP,GMT+2,Asie,Espagnol,BRL
3063,Region_3063,ISO_3063,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
3064,Region_3064,ISO_3064,Br??sil,BRA,GMT+11,Am??riques,Portugais,BRL
3065,Region_3065,ISO_3065,France,FRA,GMT+8,Asie,Fran??ais,EUR
3066,Region_3066,ISO_3066,Allemagne,DEU,GMT+1,Europe,Allemand,USD
3067,Region_3067,ISO_3067,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
3068,Region_3068,ISO_3068,??tats-Unis,USA,GMT+3,Asie,Anglais,BRL
3069,Region_3069,ISO_3069,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
3070,Region_3070,ISO_3070,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
3071,Region_3071,ISO_3071,Allemagne,DEU,GMT+10,Asie,Allemand,USD
3072,Region_3072,ISO_3072,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
3073,Region_3073,ISO_3073,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
3074,Region_3074,ISO_3074,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
3075,Region_3075,ISO_3075,France,FRA,GMT+10,Europe,Fran??ais,EUR
3076,Region_3076,ISO_3076,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
3077,Region_3077,ISO_3077,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
3078,Region_3078,ISO_3078,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
3079,Region_3079,ISO_3079,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
3080,Region_3080,ISO_3080,France,FRA,GMT+7,Asie,Fran??ais,EUR
3081,Region_3081,ISO_3081,Allemagne,DEU,GMT+8,Europe,Allemand,USD
3082,Region_3082,ISO_3082,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
3083,Region_3083,ISO_3083,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
3084,Region_3084,ISO_3084,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
3085,Region_3085,ISO_3085,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
3086,Region_3086,ISO_3086,Allemagne,DEU,GMT+11,Asie,Allemand,USD
3087,Region_3087,ISO_3087,Espagne,ESP,GMT+4,Europe,Espagnol,BRL
3088,Region_3088,ISO_3088,??tats-Unis,USA,GMT+3,Am??riques,Anglais,BRL
3089,Region_3089,ISO_3089,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
3090,Region_3090,ISO_3090,France,FRA,GMT+9,Europe,Fran??ais,EUR
3091,Region_3091,ISO_3091,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
3092,Region_3092,ISO_3092,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
3093,Region_3093,ISO_3093,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
3094,Region_3094,ISO_3094,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
3095,Region_3095,ISO_3095,France,FRA,GMT+3,Asie,Fran??ais,EUR
3096,Region_3096,ISO_3096,Allemagne,DEU,GMT+5,Europe,Allemand,USD
3097,Region_3097,ISO_3097,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
3098,Region_3098,ISO_3098,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
3099,Region_3099,ISO_3099,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
3100,Region_3100,ISO_3100,France,FRA,GMT+9,Am??riques,Fran??ais,EUR
3101,Region_3101,ISO_3101,Allemagne,DEU,GMT+4,Asie,Allemand,USD
3102,Region_3102,ISO_3102,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
3103,Region_3103,ISO_3103,??tats-Unis,USA,GMT+3,Am??riques,Anglais,BRL
3104,Region_3104,ISO_3104,Br??sil,BRA,GMT+2,Asie,Portugais,BRL
3105,Region_3105,ISO_3105,France,FRA,GMT+6,Europe,Fran??ais,EUR
3106,Region_3106,ISO_3106,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
3107,Region_3107,ISO_3107,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
3108,Region_3108,ISO_3108,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
3109,Region_3109,ISO_3109,Br??sil,BRA,GMT+11,Am??riques,Portugais,BRL
3110,Region_3110,ISO_3110,France,FRA,GMT+9,Asie,Fran??ais,EUR
3111,Region_3111,ISO_3111,Allemagne,DEU,GMT+3,Europe,Allemand,USD
3112,Region_3112,ISO_3112,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
3113,Region_3113,ISO_3113,??tats-Unis,USA,GMT+5,Asie,Anglais,BRL
3114,Region_3114,ISO_3114,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
3115,Region_3115,ISO_3115,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
3116,Region_3116,ISO_3116,Allemagne,DEU,GMT+7,Asie,Allemand,USD
3117,Region_3117,ISO_3117,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
3118,Region_3118,ISO_3118,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
3119,Region_3119,ISO_3119,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
3120,Region_3120,ISO_3120,France,FRA,GMT+7,Europe,Fran??ais,EUR
3121,Region_3121,ISO_3121,Allemagne,DEU,GMT+10,Am??riques,Allemand,USD
3122,Region_3122,ISO_3122,Espagne,ESP,GMT+11,Asie,Espagnol,BRL
3123,Region_3123,ISO_3123,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
3124,Region_3124,ISO_3124,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
3125,Region_3125,ISO_3125,France,FRA,GMT+8,Asie,Fran??ais,EUR
3126,Region_3126,ISO_3126,Allemagne,DEU,GMT+1,Europe,Allemand,USD
3127,Region_3127,ISO_3127,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
3128,Region_3128,ISO_3128,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
3129,Region_3129,ISO_3129,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
3130,Region_3130,ISO_3130,France,FRA,GMT+9,Am??riques,Fran??ais,EUR
3131,Region_3131,ISO_3131,Allemagne,DEU,GMT+5,Asie,Allemand,USD
3132,Region_3132,ISO_3132,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
3133,Region_3133,ISO_3133,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
3134,Region_3134,ISO_3134,Br??sil,BRA,GMT+2,Asie,Portugais,BRL
3135,Region_3135,ISO_3135,France,FRA,GMT+9,Europe,Fran??ais,EUR
3136,Region_3136,ISO_3136,Allemagne,DEU,GMT+2,Am??riques,Allemand,USD
3137,Region_3137,ISO_3137,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
3138,Region_3138,ISO_3138,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
3139,Region_3139,ISO_3139,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
3140,Region_3140,ISO_3140,France,FRA,GMT+10,Asie,Fran??ais,EUR
3141,Region_3141,ISO_3141,Allemagne,DEU,GMT+8,Europe,Allemand,USD
3142,Region_3142,ISO_3142,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
3143,Region_3143,ISO_3143,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
3144,Region_3144,ISO_3144,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
3145,Region_3145,ISO_3145,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
3146,Region_3146,ISO_3146,Allemagne,DEU,GMT+7,Asie,Allemand,USD
3147,Region_3147,ISO_3147,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
3148,Region_3148,ISO_3148,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
3149,Region_3149,ISO_3149,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
3150,Region_3150,ISO_3150,France,FRA,GMT+5,Europe,Fran??ais,EUR
3151,Region_3151,ISO_3151,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
3152,Region_3152,ISO_3152,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
3153,Region_3153,ISO_3153,??tats-Unis,USA,GMT+9,Europe,Anglais,BRL
3154,Region_3154,ISO_3154,Br??sil,BRA,GMT+4,Am??riques,Portugais,BRL
3155,Region_3155,ISO_3155,France,FRA,GMT+8,Asie,Fran??ais,EUR
3156,Region_3156,ISO_3156,Allemagne,DEU,GMT+11,Europe,Allemand,USD
3157,Region_3157,ISO_3157,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
3158,Region_3158,ISO_3158,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
3159,Region_3159,ISO_3159,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
3160,Region_3160,ISO_3160,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
3161,Region_3161,ISO_3161,Allemagne,DEU,GMT+5,Asie,Allemand,USD
3162,Region_3162,ISO_3162,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
3163,Region_3163,ISO_3163,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
3164,Region_3164,ISO_3164,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
