,,,,,,,,,,
,,,,,,,,,,
ID_OFFRE,NOM_OFFRE,TYPE_OFFRE,PRIX_MENSUEL_EUR,LIMITE_COMPTES,DUREE_ECOUTE_LIVRE_AUDIO,FLAG_SPOTIFY_KIDS,FLAG_PUBLICITE,FLAG_MUSIQUE_HORS_CONNEXION,FLAG_AUDIO_LOSSLESS,
2466,Premium Famille,Premium,15,99,6,39,O,N,O,N
2467,Gratuit,Free,0,1,13,N,O,N,N,
2468,Premium Solo,Premium,9,99,1,30,O,N,O,N
2469,Premium Duo,Premium,12,99,1,18,N,N,O,N
2470,Premium Famille,Premium,15,99,6,41,O,N,O,O
2471,Gratuit,Free,0,1,49,N,O,N,N,
2472,Premium Solo,Premium,9,99,1,25,O,N,O,N
2473,Premium Duo,Premium,12,99,1,42,N,N,O,N
2474,Premium Famille,Premium,15,99,6,16,O,N,O,N
2475,Gratuit,Free,0,1,44,N,O,N,O,
2476,Premium Solo,Premium,9,99,1,25,O,N,O,N
2477,Premium Duo,Premium,12,99,1,30,N,N,O,N
2478,Premium Famille,Premium,15,99,6,15,O,N,O,N
2479,Gratuit,Free,0,1,35,N,O,N,N,
2480,Premium Solo,Premium,9,99,1,15,O,N,O,O
2481,Premium Duo,Premium,12,99,1,45,N,N,O,N
2482,Premium Famille,Premium,15,99,6,28,O,N,O,N
2483,Gratuit,Free,0,1,15,N,O,N,N,
2484,Premium Solo,Premium,9,99,1,28,O,N,O,N
2485,Premium Duo,Premium,12,99,1,34,N,N,O,O
2486,Premium Famille,Premium,15,99,6,33,O,N,O,N
2487,Gratuit,Free,0,1,44,N,O,N,N,
2488,Premium Solo,Premium,9,99,1,29,O,N,O,N
2489,Premium Duo,Premium,12,99,1,25,N,N,O,N
2490,Premium Famille,Premium,15,99,6,23,O,N,O,O
2491,Gratuit,Free,0,1,17,N,O,N,N,
2492,Premium Solo,Premium,9,99,1,39,O,N,O,N
2493,Premium Duo,Premium,12,99,1,48,N,N,O,N
2494,Premium Famille,Premium,15,99,6,15,O,N,O,N
2495,Gratuit,Free,0,1,21,N,O,N,O,
2496,Premium Solo,Premium,9,99,1,28,O,N,O,N
2497,Premium Duo,Premium,12,99,1,42,N,N,O,N
2498,Premium Famille,Premium,15,99,6,16,O,N,O,N
2499,Gratuit,Free,0,1,28,N,O,N,N,
2500,Premium Solo,Premium,9,99,1,28,O,N,O,O
2501,Premium Duo,Premium,12,99,1,30,N,N,O,N
2502,Premium Famille,Premium,15,99,6,16,O,N,O,N
2503,Gratuit,Free,0,1,33,N,O,N,N,
2504,Premium Solo,Premium,9,99,1,45,O,N,O,N
2505,Premium Duo,Premium,12,99,1,14,N,N,O,O
2506,Premium Famille,Premium,15,99,6,46,O,N,O,N
2507,Gratuit,Free,0,1,38,N,O,N,N,
2508,Premium Solo,Premium,9,99,1,34,O,N,O,N
2509,Premium Duo,Premium,12,99,1,23,N,N,O,N
2510,Premium Famille,Premium,15,99,6,35,O,N,O,O
2511,Gratuit,Free,0,1,33,N,O,N,N,
2512,Premium Solo,Premium,9,99,1,10,O,N,O,N
2513,Premium Duo,Premium,12,99,1,33,N,N,O,N
2514,Premium Famille,Premium,15,99,6,18,O,N,O,N
2515,Gratuit,Free,0,1,35,N,O,N,O,
2516,Premium Solo,Premium,9,99,1,10,O,N,O,N
2517,Premium Duo,Premium,12,99,1,37,N,N,O,N
2518,Premium Famille,Premium,15,99,6,24,O,N,O,N
2519,Gratuit,Free,0,1,19,N,O,N,N,
2520,Premium Solo,Premium,9,99,1,26,O,N,O,O
2521,Premium Duo,Premium,12,99,1,13,N,N,O,N
2522,Premium Famille,Premium,15,99,6,20,O,N,O,N
2523,Gratuit,Free,0,1,19,N,O,N,N,
2524,Premium Solo,Premium,9,99,1,17,O,N,O,N
2525,Premium Duo,Premium,12,99,1,47,N,N,O,O
2526,Premium Famille,Premium,15,99,6,20,O,N,O,N
2527,Gratuit,Free,0,1,44,N,O,N,N,
2528,Premium Solo,Premium,9,99,1,34,O,N,O,N
2529,Premium Duo,Premium,12,99,1,22,N,N,O,N
2530,Premium Famille,Premium,15,99,6,23,O,N,O,O
2531,Gratuit,Free,0,1,43,N,O,N,N,
2532,Premium Solo,Premium,9,99,1,10,O,N,O,N
2533,Premium Duo,Premium,12,99,1,21,N,N,O,N
2534,Premium Famille,Premium,15,99,6,18,O,N,O,N
2535,Gratuit,Free,0,1,10,N,O,N,O,
2536,Premium Solo,Premium,9,99,1,49,O,N,O,N
2537,Premium Duo,Premium,12,99,1,24,N,N,O,N
2538,Premium Famille,Premium,15,99,6,44,O,N,O,N
2539,Gratuit,Free,0,1,13,N,O,N,N,
2540,Premium Solo,Premium,9,99,1,47,O,N,O,O
2541,Premium Duo,Premium,12,99,1,18,N,N,O,N
2542,Premium Famille,Premium,15,99,6,28,O,N,O,N
2543,Gratuit,Free,0,1,30,N,O,N,N,
2544,Premium Solo,Premium,9,99,1,49,O,N,O,N
2545,Premium Duo,Premium,12,99,1,32,N,N,O,O
2546,Premium Famille,Premium,15,99,6,42,O,N,O,N
2547,Gratuit,Free,0,1,39,N,O,N,N,
2548,Premium Solo,Premium,9,99,1,36,O,N,O,N
2549,Premium Duo,Premium,12,99,1,30,N,N,O,N
2550,Premium Famille,Premium,15,99,6,30,O,N,O,O
2551,Gratuit,Free,0,1,45,N,O,N,N,
2552,Premium Solo,Premium,9,99,1,45,O,N,O,N
2553,Premium Duo,Premium,12,99,1,26,N,N,O,N
2554,Premium Famille,Premium,15,99,6,38,O,N,O,N
2555,Gratuit,Free,0,1,35,N,O,N,O,
2556,Premium Solo,Premium,9,99,1,27,O,N,O,N
2557,Premium Duo,Premium,12,99,1,26,N,N,O,N
2558,Premium Famille,Premium,15,99,6,28,O,N,O,N
2559,Gratuit,Free,0,1,30,N,O,N,N,
2560,Premium Solo,Premium,9,99,1,27,O,N,O,O
2561,Premium Duo,Premium,12,99,1,20,N,N,O,N
2562,Premium Famille,Premium,15,99,6,32,O,N,O,N
2563,Gratuit,Free,0,1,35,N,O,N,N,
2564,Premium Solo,Premium,9,99,1,34,O,N,O,N
2565,Premium Duo,Premium,12,99,1,44,N,N,O,O
2566,Premium Famille,Premium,15,99,6,34,O,N,O,N
2567,Gratuit,Free,0,1,10,N,O,N,N,
2568,Premium Solo,Premium,9,99,1,48,O,N,O,N
2569,Premium Duo,Premium,12,99,1,13,N,N,O,N
2570,Premium Famille,Premium,15,99,6,39,O,N,O,O
2571,Gratuit,Free,0,1,47,N,O,N,N,
2572,Premium Solo,Premium,9,99,1,46,O,N,O,N
2573,Premium Duo,Premium,12,99,1,42,N,N,O,N
2574,Premium Famille,Premium,15,99,6,39,O,N,O,N
2575,Gratuit,Free,0,1,26,N,O,N,O,
2576,Premium Solo,Premium,9,99,1,36,O,N,O,N
2577,Premium Duo,Premium,12,99,1,13,N,N,O,N
2578,Premium Famille,Premium,15,99,6,49,O,N,O,N
2579,Gratuit,Free,0,1,43,N,O,N,N,
2580,Premium Solo,Premium,9,99,1,27,O,N,O,O
2581,Premium Duo,Premium,12,99,1,41,N,N,O,N
2582,Premium Famille,Premium,15,99,6,40,O,N,O,N
2583,Gratuit,Free,0,1,30,N,O,N,N,
2584,Premium Solo,Premium,9,99,1,39,O,N,O,N
2585,Premium Duo,Premium,12,99,1,12,N,N,O,O
2586,Premium Famille,Premium,15,99,6,29,O,N,O,N
2587,Gratuit,Free,0,1,28,N,O,N,N,
2588,Premium Solo,Premium,9,99,1,38,O,N,O,N
2589,Premium Duo,Premium,12,99,1,37,N,N,O,N
2590,Premium Famille,Premium,15,99,6,30,O,N,O,O
2591,Gratuit,Free,0,1,27,N,O,N,N,
2592,Premium Solo,Premium,9,99,1,34,O,N,O,N
2593,Premium Duo,Premium,12,99,1,26,N,N,O,N
2594,Premium Famille,Premium,15,99,6,38,O,N,O,N
2595,Gratuit,Free,0,1,32,N,O,N,O,
2596,Premium Solo,Premium,9,99,1,13,O,N,O,N
2597,Premium Duo,Premium,12,99,1,12,N,N,O,N
2598,Premium Famille,Premium,15,99,6,30,O,N,O,N
2599,Gratuit,Free,0,1,47,N,O,N,N,
2600,Premium Solo,Premium,9,99,1,35,O,N,O,O
2601,Premium Duo,Premium,12,99,1,31,N,N,O,N
2602,Premium Famille,Premium,15,99,6,37,O,N,O,N
2603,Gratuit,Free,0,1,32,N,O,N,N,
2604,Premium Solo,Premium,9,99,1,23,O,N,O,N
2605,Premium Duo,Premium,12,99,1,20,N,N,O,O
2606,Premium Famille,Premium,15,99,6,21,O,N,O,N
2607,Gratuit,Free,0,1,31,N,O,N,N,
2608,Premium Solo,Premium,9,99,1,30,O,N,O,N
2609,Premium Duo,Premium,12,99,1,38,N,N,O,N
2610,Premium Famille,Premium,15,99,6,29,O,N,O,O
2611,Gratuit,Free,0,1,45,N,O,N,N,
2612,Premium Solo,Premium,9,99,1,18,O,N,O,N
2613,Premium Duo,Premium,12,99,1,18,N,N,O,N
2614,Premium Famille,Premium,15,99,6,10,O,N,O,N
2615,Gratuit,Free,0,1,17,N,O,N,O,
2616,Premium Solo,Premium,9,99,1,22,O,N,O,N
2617,Premium Duo,Premium,12,99,1,11,N,N,O,N
2618,Premium Famille,Premium,15,99,6,13,O,N,O,N
2619,Gratuit,Free,0,1,23,N,O,N,N,
2620,Premium Solo,Premium,9,99,1,32,O,N,O,O
2621,Premium Duo,Premium,12,99,1,15,N,N,O,N
2622,Premium Famille,Premium,15,99,6,27,O,N,O,N
2623,Gratuit,Free,0,1,33,N,O,N,N,
2624,Premium Solo,Premium,9,99,1,30,O,N,O,N
2625,Premium Duo,Premium,12,99,1,28,N,N,O,O
2626,Premium Famille,Premium,15,99,6,30,O,N,O,N
2627,Gratuit,Free,0,1,10,N,O,N,N,
2628,Premium Solo,Premium,9,99,1,45,O,N,O,N
2629,Premium Duo,Premium,12,99,1,20,N,N,O,N
2630,Premium Famille,Premium,15,99,6,23,O,N,O,O
2631,Gratuit,Free,0,1,21,N,O,N,N,
2632,Premium Solo,Premium,9,99,1,35,O,N,O,N
2633,Premium Duo,Premium,12,99,1,37,N,N,O,N
2634,Premium Famille,Premium,15,99,6,26,O,N,O,N
2635,Gratuit,Free,0,1,40,N,O,N,O,
2636,Premium Solo,Premium,9,99,1,12,O,N,O,N
2637,Premium Duo,Premium,12,99,1,11,N,N,O,N
2638,Premium Famille,Premium,15,99,6,11,O,N,O,N
2639,Gratuit,Free,0,1,19,N,O,N,N,
2640,Premium Solo,Premium,9,99,1,40,O,N,O,O
2641,Premium Duo,Premium,12,99,1,48,N,N,O,N
2642,Premium Famille,Premium,15,99,6,23,O,N,O,N
2643,Gratuit,Free,0,1,46,N,O,N,N,
2644,Premium Solo,Premium,9,99,1,45,O,N,O,N
2645,Premium Duo,Premium,12,99,1,31,N,N,O,O
2646,Premium Famille,Premium,15,99,6,34,O,N,O,N
2647,Gratuit,Free,0,1,47,N,O,N,N,
2648,Premium Solo,Premium,9,99,1,28,O,N,O,N
2649,Premium Duo,Premium,12,99,1,42,N,N,O,N
2650,Premium Famille,Premium,15,99,6,46,O,N,O,O
2651,Gratuit,Free,0,1,35,N,O,N,N,
2652,Premium Solo,Premium,9,99,1,17,O,N,O,N
2653,Premium Duo,Premium,12,99,1,47,N,N,O,N
2654,Premium Famille,Premium,15,99,6,30,O,N,O,N
2655,Gratuit,Free,0,1,15,N,O,N,O,
2656,Premium Solo,Premium,9,99,1,10,O,N,O,N
2657,Premium Duo,Premium,12,99,1,18,N,N,O,N
2658,Premium Famille,Premium,15,99,6,32,O,N,O,N
2659,Gratuit,Free,0,1,18,N,O,N,N,
2660,Premium Solo,Premium,9,99,1,31,O,N,O,O
2661,Premium Duo,Premium,12,99,1,35,N,N,O,N
2662,Premium Famille,Premium,15,99,6,43,O,N,O,N
2663,Gratuit,Free,0,1,15,N,O,N,N,
2664,Premium Solo,Premium,9,99,1,25,O,N,O,N
2665,Premium Duo,Premium,12,99,1,45,N,N,O,O
2666,Premium Famille,Premium,15,99,6,36,O,N,O,N
2667,Gratuit,Free,0,1,20,N,O,N,N,
2668,Premium Solo,Premium,9,99,1,20,O,N,O,N
2669,Premium Duo,Premium,12,99,1,12,N,N,O,N
2670,Premium Famille,Premium,15,99,6,26,O,N,O,O
2671,Gratuit,Free,0,1,13,N,O,N,N,
2672,Premium Solo,Premium,9,99,1,10,O,N,O,N
2673,Premium Duo,Premium,12,99,1,27,N,N,O,N
2674,Premium Famille,Premium,15,99,6,20,O,N,O,N
2675,Gratuit,Free,0,1,27,N,O,N,O,
2676,Premium Solo,Premium,9,99,1,36,O,N,O,N
2677,Premium Duo,Premium,12,99,1,11,N,N,O,N
4094,Premium Famille,Premium,15,99,6,15,O,N,O,N
4095,Gratuit,Free,0,1,15,N,O,N,O,
4096,Premium Solo,Premium,9,99,1,21,O,N,O,N
4097,Premium Duo,Premium,12,99,1,18,N,N,O,N
4098,Premium Famille,Premium,15,99,6,31,O,N,O,N
4099,Gratuit,Free,0,1,32,N,O,N,N,
4100,Premium Solo,Premium,9,99,1,36,O,N,O,O
4101,Premium Duo,Premium,12,99,1,44,N,N,O,N
4102,Premium Famille,Premium,15,99,6,18,O,N,O,N
4103,Gratuit,Free,0,1,39,N,O,N,N,
4104,Premium Solo,Premium,9,99,1,32,O,N,O,N
4105,Premium Duo,Premium,12,99,1,20,N,N,O,O
4106,Premium Famille,Premium,15,99,6,32,O,N,O,N
4107,Gratuit,Free,0,1,18,N,O,N,N,
4108,Premium Solo,Premium,9,99,1,18,O,N,O,N
4109,Premium Duo,Premium,12,99,1,24,N,N,O,N
4110,Premium Famille,Premium,15,99,6,46,O,N,O,O
4111,Gratuit,Free,0,1,24,N,O,N,N,
4112,Premium Solo,Premium,9,99,1,30,O,N,O,N
4113,Premium Duo,Premium,12,99,1,29,N,N,O,N
4114,Premium Famille,Premium,15,99,6,43,O,N,O,N
4115,Gratuit,Free,0,1,37,N,O,N,O,
4116,Premium Solo,Premium,9,99,1,27,O,N,O,N
4117,Premium Duo,Premium,12,99,1,38,N,N,O,N
4118,Premium Famille,Premium,15,99,6,36,O,N,O,N
4119,Gratuit,Free,0,1,30,N,O,N,N,
4120,Premium Solo,Premium,9,99,1,13,O,N,O,O
4121,Premium Duo,Premium,12,99,1,21,N,N,O,N
4122,Premium Famille,Premium,15,99,6,25,O,N,O,N
4123,Gratuit,Free,0,1,12,N,O,N,N,
4124,Premium Solo,Premium,9,99,1,47,O,N,O,N
4125,Premium Duo,Premium,12,99,1,15,N,N,O,O
4126,Premium Famille,Premium,15,99,6,27,O,N,O,N
4127,Gratuit,Free,0,1,43,N,O,N,N,
4128,Premium Solo,Premium,9,99,1,17,O,N,O,N
4129,Premium Duo,Premium,12,99,1,12,N,N,O,N
4130,Premium Famille,Premium,15,99,6,27,O,N,O,O
4131,Gratuit,Free,0,1,47,N,O,N,N,
4132,Premium Solo,Premium,9,99,1,48,O,N,O,N
4133,Premium Duo,Premium,12,99,1,28,N,N,O,N
4134,Premium Famille,Premium,15,99,6,39,O,N,O,N
4135,Gratuit,Free,0,1,29,N,O,N,O,
4136,Premium Solo,Premium,9,99,1,16,O,N,O,N
4137,Premium Duo,Premium,12,99,1,40,N,N,O,N
4138,Premium Famille,Premium,15,99,6,40,O,N,O,N
4139,Gratuit,Free,0,1,42,N,O,N,N,
4140,Premium Solo,Premium,9,99,1,28,O,N,O,O
4141,Premium Duo,Premium,12,99,1,38,N,N,O,N
4142,Premium Famille,Premium,15,99,6,41,O,N,O,N
4143,Gratuit,Free,0,1,17,N,O,N,N,
4144,Premium Solo,Premium,9,99,1,36,O,N,O,N
4145,Premium Duo,Premium,12,99,1,40,N,N,O,O
4146,Premium Famille,Premium,15,99,6,15,O,N,O,N
4147,Gratuit,Free,0,1,22,N,O,N,N,
4148,Premium Solo,Premium,9,99,1,12,O,N,O,N
4149,Premium Duo,Premium,12,99,1,41,N,N,O,N
4150,Premium Famille,Premium,15,99,6,35,O,N,O,O
4151,Gratuit,Free,0,1,25,N,O,N,N,
4152,Premium Solo,Premium,9,99,1,29,O,N,O,N
4153,Premium Duo,Premium,12,99,1,47,N,N,O,N
4154,Premium Famille,Premium,15,99,6,35,O,N,O,N
4155,Gratuit,Free,0,1,33,N,O,N,O,
4156,Premium Solo,Premium,9,99,1,10,O,N,O,N
4157,Premium Duo,Premium,12,99,1,35,N,N,O,N
4158,Premium Famille,Premium,15,99,6,33,O,N,O,N
4159,Gratuit,Free,0,1,39,N,O,N,N,
4160,Premium Solo,Premium,9,99,1,22,O,N,O,O
4161,Premium Duo,Premium,12,99,1,10,N,N,O,N
4162,Premium Famille,Premium,15,99,6,16,O,N,O,N
4163,Gratuit,Free,0,1,17,N,O,N,N,
4164,Premium Solo,Premium,9,99,1,43,O,N,O,N
4165,Premium Duo,Premium,12,99,1,35,N,N,O,O
4166,Premium Famille,Premium,15,99,6,43,O,N,O,N
4167,Gratuit,Free,0,1,37,N,O,N,N,
4168,Premium Solo,Premium,9,99,1,20,O,N,O,N
4169,Premium Duo,Premium,12,99,1,34,N,N,O,N
4170,Premium Famille,Premium,15,99,6,30,O,N,O,O
4171,Gratuit,Free,0,1,45,N,O,N,N,
4172,Premium Solo,Premium,9,99,1,27,O,N,O,N
4173,Premium Duo,Premium,12,99,1,28,N,N,O,N
4174,Premium Famille,Premium,15,99,6,38,O,N,O,N
4175,Gratuit,Free,0,1,40,N,O,N,O,
4176,Premium Solo,Premium,9,99,1,11,O,N,O,N
4177,Premium Duo,Premium,12,99,1,31,N,N,O,N
4178,Premium Famille,Premium,15,99,6,25,O,N,O,N
4179,Gratuit,Free,0,1,10,N,O,N,N,
4180,Premium Solo,Premium,9,99,1,47,O,N,O,O
4181,Premium Duo,Premium,12,99,1,12,N,N,O,N
4182,Premium Famille,Premium,15,99,6,18,O,N,O,N
4183,Gratuit,Free,0,1,36,N,O,N,N,
4184,Premium Solo,Premium,9,99,1,10,O,N,O,N
4185,Premium Duo,Premium,12,99,1,12,N,N,O,O
4186,Premium Famille,Premium,15,99,6,31,O,N,O,N
4187,Gratuit,Free,0,1,48,N,O,N,N,
4188,Premium Solo,Premium,9,99,1,14,O,N,O,N
4189,Premium Duo,Premium,12,99,1,22,N,N,O,N
4190,Premium Famille,Premium,15,99,6,19,O,N,O,O
4191,Gratuit,Free,0,1,29,N,O,N,N,
4192,Premium Solo,Premium,9,99,1,41,O,N,O,N
4193,Premium Duo,Premium,12,99,1,46,N,N,O,N
4194,Premium Famille,Premium,15,99,6,49,O,N,O,N
4195,Gratuit,Free,0,1,21,N,O,N,O,
4196,Premium Solo,Premium,9,99,1,24,O,N,O,N
4197,Premium Duo,Premium,12,99,1,35,N,N,O,N
4198,Premium Famille,Premium,15,99,6,45,O,N,O,N
4199,Gratuit,Free,0,1,46,N,O,N,N,
4200,Premium Solo,Premium,9,99,1,24,O,N,O,O
4201,Premium Duo,Premium,12,99,1,35,N,N,O,N
4202,Premium Famille,Premium,15,99,6,17,O,N,O,N
4203,Gratuit,Free,0,1,30,N,O,N,N,
4204,Premium Solo,Premium,9,99,1,20,O,N,O,N
4205,Premium Duo,Premium,12,99,1,24,N,N,O,O
4206,Premium Famille,Premium,15,99,6,15,O,N,O,N
4207,Gratuit,Free,0,1,31,N,O,N,N,
4208,Premium Solo,Premium,9,99,1,28,O,N,O,N
4209,Premium Duo,Premium,12,99,1,10,N,N,O,N
4210,Premium Famille,Premium,15,99,6,33,O,N,O,O
4211,Gratuit,Free,0,1,47,N,O,N,N,
4212,Premium Solo,Premium,9,99,1,38,O,N,O,N
4213,Premium Duo,Premium,12,99,1,42,N,N,O,N
4214,Premium Famille,Premium,15,99,6,26,O,N,O,N
4215,Gratuit,Free,0,1,23,N,O,N,O,
4216,Premium Solo,Premium,9,99,1,12,O,N,O,N
4217,Premium Duo,Premium,12,99,1,37,N,N,O,N
4218,Premium Famille,Premium,15,99,6,16,O,N,O,N
4219,Gratuit,Free,0,1,47,N,O,N,N,
4220,Premium Solo,Premium,9,99,1,48,O,N,O,O
4221,Premium Duo,Premium,12,99,1,12,N,N,O,N
4222,Premium Famille,Premium,15,99,6,17,O,N,O,N
4223,Gratuit,Free,0,1,11,N,O,N,N,
4224,Premium Solo,Premium,9,99,1,30,O,N,O,N
4225,Premium Duo,Premium,12,99,1,30,N,N,O,O
4226,Premium Famille,Premium,15,99,6,16,O,N,O,N
4227,Gratuit,Free,0,1,42,N,O,N,N,
4228,Premium Solo,Premium,9,99,1,13,O,N,O,N
4229,Premium Duo,Premium,12,99,1,33,N,N,O,N
4230,Premium Famille,Premium,15,99,6,36,O,N,O,O
4231,Gratuit,Free,0,1,25,N,O,N,N,
4232,Premium Solo,Premium,9,99,1,16,O,N,O,N
4233,Premium Duo,Premium,12,99,1,33,N,N,O,N
4234,Premium Famille,Premium,15,99,6,30,O,N,O,N
4235,Gratuit,Free,0,1,18,N,O,N,O,
4236,Premium Solo,Premium,9,99,1,26,O,N,O,N
4237,Premium Duo,Premium,12,99,1,24,N,N,O,N
4238,Premium Famille,Premium,15,99,6,18,O,N,O,N
4239,Gratuit,Free,0,1,29,N,O,N,N,
4240,Premium Solo,Premium,9,99,1,12,O,N,O,O
4241,Premium Duo,Premium,12,99,1,15,N,N,O,N
4242,Premium Famille,Premium,15,99,6,46,O,N,O,N
4243,Gratuit,Free,0,1,43,N,O,N,N,
4244,Premium Solo,Premium,9,99,1,15,O,N,O,N
4245,Premium Duo,Premium,12,99,1,35,N,N,O,O
4246,Premium Famille,Premium,15,99,6,42,O,N,O,N
4247,Gratuit,Free,0,1,43,N,O,N,N,
4248,Premium Solo,Premium,9,99,1,34,O,N,O,N
4249,Premium Duo,Premium,12,99,1,16,N,N,O,N
4250,Premium Famille,Premium,15,99,6,18,O,N,O,O
4251,Gratuit,Free,0,1,23,N,O,N,N,
4252,Premium Solo,Premium,9,99,1,37,O,N,O,N
4253,Premium Duo,Premium,12,99,1,12,N,N,O,N
4254,Premium Famille,Premium,15,99,6,47,O,N,O,N
4255,Gratuit,Free,0,1,45,N,O,N,O,
4256,Premium Solo,Premium,9,99,1,15,O,N,O,N
4257,Premium Duo,Premium,12,99,1,24,N,N,O,N
4258,Premium Famille,Premium,15,99,6,22,O,N,O,N
4259,Gratuit,Free,0,1,24,N,O,N,N,
4260,Premium Solo,Premium,9,99,1,47,O,N,O,O
4261,Premium Duo,Premium,12,99,1,42,N,N,O,N
4262,Premium Famille,Premium,15,99,6,46,O,N,O,N
4263,Gratuit,Free,0,1,35,N,O,N,N,
4264,Premium Solo,Premium,9,99,1,33,O,N,O,N
4265,Premium Duo,Premium,12,99,1,14,N,N,O,O
4266,Premium Famille,Premium,15,99,6,16,O,N,O,N
4267,Gratuit,Free,0,1,15,N,O,N,N,
4268,Premium Solo,Premium,9,99,1,16,O,N,O,N
4269,Premium Duo,Premium,12,99,1,34,N,N,O,N
4270,Premium Famille,Premium,15,99,6,42,O,N,O,O
4271,Gratuit,Free,0,1,15,N,O,N,N,
4272,Premium Solo,Premium,9,99,1,43,O,N,O,N
4273,Premium Duo,Premium,12,99,1,13,N,N,O,N
4274,Premium Famille,Premium,15,99,6,40,O,N,O,N
4275,Gratuit,Free,0,1,14,N,O,N,O,
4276,Premium Solo,Premium,9,99,1,38,O,N,O,N
4277,Premium Duo,Premium,12,99,1,10,N,N,O,N
4278,Premium Famille,Premium,15,99,6,44,O,N,O,N
4279,Gratuit,Free,0,1,15,N,O,N,N,
4280,Premium Solo,Premium,9,99,1,36,O,N,O,O
4281,Premium Duo,Premium,12,99,1,25,N,N,O,N
4282,Premium Famille,Premium,15,99,6,15,O,N,O,N
4283,Gratuit,Free,0,1,41,N,O,N,N,
4284,Premium Solo,Premium,9,99,1,36,O,N,O,N
4285,Premium Duo,Premium,12,99,1,34,N,N,O,O
4286,Premium Famille,Premium,15,99,6,21,O,N,O,N
4287,Gratuit,Free,0,1,22,N,O,N,N,
4288,Premium Solo,Premium,9,99,1,47,O,N,O,N
4289,Premium Duo,Premium,12,99,1,42,N,N,O,N
4290,Premium Famille,Premium,15,99,6,32,O,N,O,O
4291,Gratuit,Free,0,1,24,N,O,N,N,
4292,Premium Solo,Premium,9,99,1,16,O,N,O,N
4293,Premium Duo,Premium,12,99,1,14,N,N,O,N
4294,Premium Famille,Premium,15,99,6,14,O,N,O,N
4295,Gratuit,Free,0,1,36,N,O,N,O,
4296,Premium Solo,Premium,9,99,1,19,O,N,O,N
4297,Premium Duo,Premium,12,99,1,13,N,N,O,N
4298,Premium Famille,Premium,15,99,6,48,O,N,O,N
4299,Gratuit,Free,0,1,22,N,O,N,N,
4300,Premium Solo,Premium,9,99,1,20,O,N,O,O
4301,Premium Duo,Premium,12,99,1,34,N,N,O,N
4302,Premium Famille,Premium,15,99,6,48,O,N,O,N
4303,Gratuit,Free,0,1,28,N,O,N,N,
4304,Premium Solo,Premium,9,99,1,19,O,N,O,N
4305,Premium Duo,Premium,12,99,1,49,N,N,O,O
4306,Premium Famille,Premium,15,99,6,27,O,N,O,N
4307,Gratuit,Free,0,1,25,N,O,N,N,
4308,Premium Solo,Premium,9,99,1,12,O,N,O,N
4309,Premium Duo,Premium,12,99,1,42,N,N,O,N
4310,Premium Famille,Premium,15,99,6,10,O,N,O,O
4311,Gratuit,Free,0,1,41,N,O,N,N,
4312,Premium Solo,Premium,9,99,1,39,O,N,O,N
4313,Premium Duo,Premium,12,99,1,27,N,N,O,N
4314,Premium Famille,Premium,15,99,6,15,O,N,O,N
4315,Gratuit,Free,0,1,33,N,O,N,O,
4316,Premium Solo,Premium,9,99,1,27,O,N,O,N
4317,Premium Duo,Premium,12,99,1,17,N,N,O,N
4318,Premium Famille,Premium,15,99,6,48,O,N,O,N
4319,Gratuit,Free,0,1,30,N,O,N,N,
4320,Premium Solo,Premium,9,99,1,46,O,N,O,O
4321,Premium Duo,Premium,12,99,1,38,N,N,O,N
4322,Premium Famille,Premium,15,99,6,29,O,N,O,N
4323,Gratuit,Free,0,1,23,N,O,N,N,
4324,Premium Solo,Premium,9,99,1,39,O,N,O,N
4325,Premium Duo,Premium,12,99,1,46,N,N,O,O
4326,Premium Famille,Premium,15,99,6,41,O,N,O,N
4327,Gratuit,Free,0,1,13,N,O,N,N,
4328,Premium Solo,Premium,9,99,1,16,O,N,O,N
4329,Premium Duo,Premium,12,99,1,39,N,N,O,N
4330,Premium Famille,Premium,15,99,6,26,O,N,O,O
4331,Gratuit,Free,0,1,48,N,O,N,N,
4332,Premium Solo,Premium,9,99,1,35,O,N,O,N
4333,Premium Duo,Premium,12,99,1,43,N,N,O,N
4334,Premium Famille,Premium,15,99,6,33,O,N,O,N
4335,Gratuit,Free,0,1,45,N,O,N,O,
4336,Premium Solo,Premium,9,99,1,24,O,N,O,N
4337,Premium Duo,Premium,12,99,1,32,N,N,O,N
4338,Premium Famille,Premium,15,99,6,17,O,N,O,N
4339,Gratuit,Free,0,1,38,N,O,N,N,
4340,Premium Solo,Premium,9,99,1,27,O,N,O,O
4341,Premium Duo,Premium,12,99,1,21,N,N,O,N
4342,Premium Famille,Premium,15,99,6,14,O,N,O,N
4343,Gratuit,Free,0,1,37,N,O,N,N,
4344,Premium Solo,Premium,9,99,1,19,O,N,O,N
4345,Premium Duo,Premium,12,99,1,38,N,N,O,O
4346,Premium Famille,Premium,15,99,6,47,O,N,O,N
4347,Gratuit,Free,0,1,33,N,O,N,N,
4348,Premium Solo,Premium,9,99,1,22,O,N,O,N
4349,Premium Duo,Premium,12,99,1,12,N,N,O,N
4350,Premium Famille,Premium,15,99,6,16,O,N,O,O
4351,Gratuit,Free,0,1,16,N,O,N,N,
4352,Premium Solo,Premium,9,99,1,41,O,N,O,N
4353,Premium Duo,Premium,12,99,1,28,N,N,O,N
