,,,,,,,,,,
,,,,,,,,,,
ID_SEGMENT,NOM_TRANCHE_D_AGE,AGE_MINIMUM,AGE_MAXIMUM,POURCENTAGE_POPULATION,REVENU_MOYEN,GENRE_MUSICAL_FAVORI,APPAREIL_PREFERE,FLAG_UTILISATEURS_MINEURS,,
3604,18-25 Ans,18,25,26,18,93855,62,Rock,Ordinateur,N
3605,26-40 Ans,26,40,29,37,78137,96,Rap,Smart TV,N
3606,41-60 Ans,41,60,21,32,25596,96,Pop,Smartphone,N
3607,Moins de 18 Ans,1,17,17,62,83050,7,Rock,Ordinateur,O
3608,18-25 Ans,18,25,24,4,57384,6,Rap,Smart TV,N
3609,26-40 Ans,26,40,23,44,90217,15,Pop,Smartphone,N
3610,41-60 Ans,41,60,13,47,73489,12,Rock,Ordinateur,N
3611,Moins de 18 Ans,1,17,27,21,89101,63,Rap,Smart TV,O
3612,18-25 Ans,18,25,13,15,35961,32,Pop,Smartphone,N
3613,26-40 Ans,26,40,24,68,39282,12,Rock,Ordinateur,N
3614,41-60 Ans,41,60,13,19,70692,77,Rap,Smart TV,N
3615,Moins de 18 Ans,1,17,19,58,58147,62,Pop,Smartphone,O
3616,18-25 Ans,18,25,17,32,56885,3,Rock,Ordinateur,N
3617,26-40 Ans,26,40,26,6,72293,9,Rap,Smart TV,N
3618,41-60 Ans,41,60,24,13,32576,7,Pop,Smartphone,N
3619,Moins de 18 Ans,1,17,28,66,32042,28,Rock,Ordinateur,O
3620,18-25 Ans,18,25,28,97,23957,85,Rap,Smart TV,N
3621,26-40 Ans,26,40,14,77,95320,74,Pop,Smartphone,N
3622,41-60 Ans,41,60,24,52,95247,24,Rock,Ordinateur,N
3623,Moins de 18 Ans,1,17,18,93,89116,2,Rap,Smart TV,O
3624,18-25 Ans,18,25,29,59,31080,18,Pop,Smartphone,N
3625,26-40 Ans,26,40,15,8,43325,25,Rock,Ordinateur,N
3626,41-60 Ans,41,60,16,65,34777,61,Rap,Smart TV,N
3627,Moins de 18 Ans,1,17,28,2,37978,97,Pop,Smartphone,O
3628,18-25 Ans,18,25,10,43,66129,98,Rock,Ordinateur,N
3629,26-40 Ans,26,40,24,4,82766,78,Rap,Smart TV,N
3630,41-60 Ans,41,60,27,87,64936,56,Pop,Smartphone,N
3631,Moins de 18 Ans,1,17,29,21,34024,7,Rock,Ordinateur,O
3632,18-25 Ans,18,25,17,69,83884,33,Rap,Smart TV,N
3633,26-40 Ans,26,40,17,61,41798,32,Pop,Smartphone,N
3634,41-60 Ans,41,60,14,54,45148,59,Rock,Ordinateur,N
3635,Moins de 18 Ans,1,17,28,77,72032,33,Rap,Smart TV,O
3636,18-25 Ans,18,25,20,34,92852,42,Pop,Smartphone,N
3637,26-40 Ans,26,40,26,38,91971,18,Rock,Ordinateur,N
3638,41-60 Ans,41,60,22,18,44560,42,Rap,Smart TV,N
3639,Moins de 18 Ans,1,17,24,55,30928,98,Pop,Smartphone,O
3640,18-25 Ans,18,25,16,76,99059,6,Rock,Ordinateur,N
3641,26-40 Ans,26,40,20,65,59345,2,Rap,Smart TV,N
3642,41-60 Ans,41,60,26,37,50417,72,Pop,Smartphone,N
3643,Moins de 18 Ans,1,17,24,3,51033,33,Rock,Ordinateur,O
3644,18-25 Ans,18,25,10,75,62582,46,Rap,Smart TV,N
3645,26-40 Ans,26,40,18,77,67981,2,Pop,Smartphone,N
3646,41-60 Ans,41,60,24,38,91505,1,Rock,Ordinateur,N
3647,Moins de 18 Ans,1,17,16,52,46604,8,Rap,Smart TV,O
3648,18-25 Ans,18,25,26,96,69527,66,Pop,Smartphone,N
3649,26-40 Ans,26,40,14,28,96250,8,Rock,Ordinateur,N
3650,41-60 Ans,41,60,15,1,50808,78,Rap,Smart TV,N
3651,Moins de 18 Ans,1,17,20,29,59688,55,Pop,Smartphone,O
3652,18-25 Ans,18,25,10,98,25863,89,Rock,Ordinateur,N
3653,26-40 Ans,26,40,13,82,95327,43,Rap,Smart TV,N
3654,41-60 Ans,41,60,19,83,70303,13,Pop,Smartphone,N
3655,Moins de 18 Ans,1,17,17,23,48779,72,Rock,Ordinateur,O
3656,18-25 Ans,18,25,21,3,38777,13,Rap,Smart TV,N
3657,26-40 Ans,26,40,15,53,76941,7,Pop,Smartphone,N
3658,41-60 Ans,41,60,28,84,72976,21,Rock,Ordinateur,N
3659,Moins de 18 Ans,1,17,21,26,53756,22,Rap,Smart TV,O
3660,18-25 Ans,18,25,16,62,85492,55,Pop,Smartphone,N
3661,26-40 Ans,26,40,27,44,95686,94,Rock,Ordinateur,N
3662,41-60 Ans,41,60,14,16,41159,34,Rap,Smart TV,N
3663,Moins de 18 Ans,1,17,29,66,49184,1,Pop,Smartphone,O
3664,18-25 Ans,18,25,20,6,22656,97,Rock,Ordinateur,N
3665,26-40 Ans,26,40,27,6,89132,21,Rap,Smart TV,N
3666,41-60 Ans,41,60,23,84,39366,38,Pop,Smartphone,N
3667,Moins de 18 Ans,1,17,22,65,50974,12,Rock,Ordinateur,O
3668,18-25 Ans,18,25,11,23,77903,8,Rap,Smart TV,N
3669,26-40 Ans,26,40,18,67,44808,43,Pop,Smartphone,N
3670,41-60 Ans,41,60,10,18,25034,54,Rock,Ordinateur,N
3671,Moins de 18 Ans,1,17,24,95,68204,33,Rap,Smart TV,O
3672,18-25 Ans,18,25,25,34,77172,5,Pop,Smartphone,N
3673,26-40 Ans,26,40,16,23,72867,57,Rock,Ordinateur,N
3674,41-60 Ans,41,60,21,12,91125,2,Rap,Smart TV,N
3675,Moins de 18 Ans,1,17,25,9,34308,98,Pop,Smartphone,O
3676,18-25 Ans,18,25,18,76,26898,43,Rock,Ordinateur,N
3677,26-40 Ans,26,40,27,98,57049,54,Rap,Smart TV,N
3678,41-60 Ans,41,60,22,99,59785,68,Pop,Smartphone,N
3679,Moins de 18 Ans,1,17,27,22,66312,7,Rock,Ordinateur,O
3680,18-25 Ans,18,25,12,13,23518,43,Rap,Smart TV,N
3681,26-40 Ans,26,40,26,11,34707,24,Pop,Smartphone,N
3682,41-60 Ans,41,60,27,42,99525,48,Rock,Ordinateur,N
3683,Moins de 18 Ans,1,17,24,94,70112,1,Rap,Smart TV,O
3684,18-25 Ans,18,25,29,17,76784,27,Pop,Smartphone,N
3685,26-40 Ans,26,40,10,44,96075,16,Rock,Ordinateur,N
3686,41-60 Ans,41,60,24,5,44871,8,Rap,Smart TV,N
3687,Moins de 18 Ans,1,17,10,49,27826,39,Pop,Smartphone,O
3688,18-25 Ans,18,25,20,67,34701,45,Rock,Ordinateur,N
3689,26-40 Ans,26,40,22,14,81135,1,Rap,Smart TV,N
3690,41-60 Ans,41,60,13,7,78998,16,Pop,Smartphone,N
3691,Moins de 18 Ans,1,17,20,87,97400,3,Rock,Ordinateur,O
3692,18-25 Ans,18,25,12,39,80159,75,Rap,Smart TV,N
3693,26-40 Ans,26,40,16,55,47337,33,Pop,Smartphone,N
3694,41-60 Ans,41,60,24,79,59490,19,Rock,Ordinateur,N
3695,Moins de 18 Ans,1,17,29,32,33443,84,Rap,Smart TV,O
3696,18-25 Ans,18,25,25,36,39132,1,Pop,Smartphone,N
3697,26-40 Ans,26,40,19,88,90390,37,Rock,Ordinateur,N
3698,41-60 Ans,41,60,11,14,59566,9,Rap,Smart TV,N
3699,Moins de 18 Ans,1,17,14,58,78040,54,Pop,Smartphone,O
3700,18-25 Ans,18,25,18,49,46671,61,Rock,Ordinateur,N
3701,26-40 Ans,26,40,22,24,42492,7,Rap,Smart TV,N
3702,41-60 Ans,41,60,14,82321,58,Pop,Smartphone,N,
3703,Moins de 18 Ans,1,17,15,53,97685,28,Rock,Ordinateur,O
3704,18-25 Ans,18,25,15,4,60492,28,Rap,Smart TV,N
3705,26-40 Ans,26,40,14,55,84252,49,Pop,Smartphone,N
3706,41-60 Ans,41,60,14,7,52365,75,Rock,Ordinateur,N
3707,Moins de 18 Ans,1,17,20,93,38076,28,Rap,Smart TV,O
3708,18-25 Ans,18,25,25,92,30641,4,Pop,Smartphone,N
3709,26-40 Ans,26,40,20,51,68821,58,Rock,Ordinateur,N
3710,41-60 Ans,41,60,19,75,77040,67,Rap,Smart TV,N
3711,Moins de 18 Ans,1,17,25,89,78103,18,Pop,Smartphone,O
3712,18-25 Ans,18,25,28,98,61265,19,Rock,Ordinateur,N
3713,26-40 Ans,26,40,26,62,82570,78,Rap,Smart TV,N
3714,41-60 Ans,41,60,26,11,40276,91,Pop,Smartphone,N
3715,Moins de 18 Ans,1,17,26,47,96621,84,Rock,Ordinateur,O
3716,18-25 Ans,18,25,20,34,37497,25,Rap,Smart TV,N
3717,26-40 Ans,26,40,10,91,48280,47,Pop,Smartphone,N
3718,41-60 Ans,41,60,20,33,85628,46,Rock,Ordinateur,N
3719,Moins de 18 Ans,1,17,28,77,51155,28,Rap,Smart TV,O
3720,18-25 Ans,18,25,15,16,64366,31,Pop,Smartphone,N
3721,26-40 Ans,26,40,12,9,97935,91,Rock,Ordinateur,N
3722,41-60 Ans,41,60,27,96,60999,83,Rap,Smart TV,N
3723,Moins de 18 Ans,1,17,17,88,65100,42,Pop,Smartphone,O
3724,18-25 Ans,18,25,17,44,21560,26,Rock,Ordinateur,N
3725,26-40 Ans,26,40,19,8,63575,7,Rap,Smart TV,N
3726,41-60 Ans,41,60,14,15,21872,22,Pop,Smartphone,N
3727,Moins de 18 Ans,1,17,19,4,49873,17,Rock,Ordinateur,O
3728,18-25 Ans,18,25,26,98,55408,27,Rap,Smart TV,N
3729,26-40 Ans,26,40,11,27,20434,9,Pop,Smartphone,N
3730,41-60 Ans,41,60,10,65,28002,32,Rock,Ordinateur,N
3731,Moins de 18 Ans,1,17,28,58,82972,95,Rap,Smart TV,O
3732,18-25 Ans,18,25,24,5,41811,64,Pop,Smartphone,N
3733,26-40 Ans,26,40,13,13,80103,59,Rock,Ordinateur,N
3734,41-60 Ans,41,60,14,5,58798,59,Rap,Smart TV,N
3735,Moins de 18 Ans,1,17,22,31,24330,21,Pop,Smartphone,O
3736,18-25 Ans,18,25,23,75,73634,41,Rock,Ordinateur,N
3737,26-40 Ans,26,40,21,69,50871,62,Rap,Smart TV,N
3738,41-60 Ans,41,60,14,51,35075,98,Pop,Smartphone,N
3739,Moins de 18 Ans,1,17,15,8,45689,89,Rock,Ordinateur,O
3740,18-25 Ans,18,25,20,71,45677,49,Rap,Smart TV,N
3741,26-40 Ans,26,40,16,54,21045,56,Pop,Smartphone,N
3742,41-60 Ans,41,60,15,54,42010,68,Rock,Ordinateur,N
3743,Moins de 18 Ans,1,17,16,62,49309,87,Rap,Smart TV,O
3744,18-25 Ans,18,25,23,23,28689,94,Pop,Smartphone,N
3745,26-40 Ans,26,40,17,18,63918,25,Rock,Ordinateur,N
3746,41-60 Ans,41,60,28,41,89392,71,Rap,Smart TV,N
3747,Moins de 18 Ans,1,17,13,53,98641,57,Pop,Smartphone,O
3748,18-25 Ans,18,25,26,54,44122,8,Rock,Ordinateur,N
3749,26-40 Ans,26,40,24,51,29850,16,Rap,Smart TV,N
3750,41-60 Ans,41,60,29,95,20751,69,Pop,Smartphone,N
3751,Moins de 18 Ans,1,17,22,36,24781,22,Rock,Ordinateur,O
3752,18-25 Ans,18,25,23,8,25969,46,Rap,Smart TV,N
3753,26-40 Ans,26,40,28,61,54648,9,Pop,Smartphone,N
3754,41-60 Ans,41,60,14,24,79347,35,Rock,Ordinateur,N
3755,Moins de 18 Ans,1,17,23,89,50762,25,Rap,Smart TV,O
3756,18-25 Ans,18,25,25,27,51209,35,Pop,Smartphone,N
3757,26-40 Ans,26,40,10,37,44747,64,Rock,Ordinateur,N
3758,41-60 Ans,41,60,17,5,40802,14,Rap,Smart TV,N
3759,Moins de 18 Ans,1,17,13,7,50895,7,Pop,Smartphone,O
3760,18-25 Ans,18,25,17,63,61247,54,Rock,Ordinateur,N
3761,26-40 Ans,26,40,16,1,31625,Rap,Smart TV,N,
3762,41-60 Ans,41,60,17,5,83359,81,Pop,Smartphone,N
3763,Moins de 18 Ans,1,17,10,74,61185,67,Rock,Ordinateur,O
3764,18-25 Ans,18,25,29,44,44797,1,Rap,Smart TV,N
3765,26-40 Ans,26,40,20,18,37838,94,Pop,Smartphone,N
3766,41-60 Ans,41,60,13,96,92634,25,Rock,Ordinateur,N
3767,Moins de 18 Ans,1,17,17,62,38020,13,Rap,Smart TV,O
3768,18-25 Ans,18,25,17,91,40593,82,Pop,Smartphone,N
3769,26-40 Ans,26,40,18,92,59097,35,Rock,Ordinateur,N
3770,41-60 Ans,41,60,10,34,22058,8,Rap,Smart TV,N
3771,Moins de 18 Ans,1,17,25,2,53991,3,Pop,Smartphone,O
3772,18-25 Ans,18,25,19,97,50194,23,Rock,Ordinateur,N
3773,26-40 Ans,26,40,27,17,43643,79,Rap,Smart TV,N
3774,41-60 Ans,41,60,12,55,46411,6,Pop,Smartphone,N
3775,Moins de 18 Ans,1,17,17,38,36679,54,Rock,Ordinateur,O
3776,18-25 Ans,18,25,26,34,22061,36,Rap,Smart TV,N
3777,26-40 Ans,26,40,15,37,47989,75,Pop,Smartphone,N
3778,41-60 Ans,41,60,26,3,72402,43,Rock,Ordinateur,N
3779,Moins de 18 Ans,1,17,21,49,72951,89,Rap,Smart TV,O
3780,18-25 Ans,18,25,17,69,55169,12,Pop,Smartphone,N
3781,26-40 Ans,26,40,23,12,52775,89,Rock,Ordinateur,N
3782,41-60 Ans,41,60,23,26034,19,Rap,Smart TV,N,
3783,Moins de 18 Ans,1,17,22,2,32732,73,Pop,Smartphone,O
3784,18-25 Ans,18,25,22,95,57173,32,Rock,Ordinateur,N
3785,26-40 Ans,26,40,25,96,51371,3,Rap,Smart TV,N
3786,41-60 Ans,41,60,15,72,92354,95,Pop,Smartphone,N
3787,Moins de 18 Ans,1,17,26,22,90400,88,Rock,Ordinateur,O
3788,18-25 Ans,18,25,27,86,32687,75,Rap,Smart TV,N
3789,26-40 Ans,26,40,18,82,58386,18,Pop,Smartphone,N
3790,41-60 Ans,41,60,12,44,52508,44,Rock,Ordinateur,N
3791,Moins de 18 Ans,1,17,24,47,83127,56,Rap,Smart TV,O
3792,18-25 Ans,18,25,16,71,82196,96,Pop,Smartphone,N
3793,26-40 Ans,26,40,21,46,99939,18,Rock,Ordinateur,N
3794,41-60 Ans,41,60,21,26,96438,2,Rap,Smart TV,N
3795,Moins de 18 Ans,1,17,27,74,82413,44,Pop,Smartphone,O
3796,18-25 Ans,18,25,23,94,28180,7,Rock,Ordinateur,N
3797,26-40 Ans,26,40,27,97,73339,64,Rap,Smart TV,N
3798,41-60 Ans,41,60,12,2,48854,52,Pop,Smartphone,N
3799,Moins de 18 Ans,1,17,21,68,31702,47,Rock,Ordinateur,O
3800,18-25 Ans,18,25,26,84,72510,89,Rap,Smart TV,N
3801,26-40 Ans,26,40,23,75,53055,1,Pop,Smartphone,N
3802,41-60 Ans,41,60,14,69,34423,3,Rock,Ordinateur,N
3803,Moins de 18 Ans,1,17,11,77,76812,13,Rap,Smart TV,O
3804,18-25 Ans,18,25,13,69,76743,97,Pop,Smartphone,N
3805,26-40 Ans,26,40,26,59,93882,37,Rock,Ordinateur,N
3806,41-60 Ans,41,60,11,23,43832,11,Rap,Smart TV,N
3807,Moins de 18 Ans,1,17,19,2,77624,86,Pop,Smartphone,O
3808,18-25 Ans,18,25,14,34,38315,73,Rock,Ordinateur,N
3809,26-40 Ans,26,40,18,18,37018,3,Rap,Smart TV,N
3810,41-60 Ans,41,60,10,62,59754,41,Pop,Smartphone,N
2723,Moins de 18 Ans,1,17,12,74,39411,62,Rap,Smart TV,O
2724,18-25 Ans,18,25,27,87,93136,21,Pop,Smartphone,N
2725,26-40 Ans,26,40,27,49,84877,84,Rock,Ordinateur,N
2726,41-60 Ans,41,60,26,82,37324,8,Rap,Smart TV,N
2727,Moins de 18 Ans,1,17,27,41,62752,Pop,Smartphone,O,
2728,18-25 Ans,18,25,10,3,90653,44,Rock,Ordinateur,N
2729,26-40 Ans,26,40,10,22,44253,36,Rap,Smart TV,N
2730,41-60 Ans,41,60,24,99,24064,31,Pop,Smartphone,N
2731,Moins de 18 Ans,1,17,27,8,72531,18,Rock,Ordinateur,O
2732,18-25 Ans,18,25,28,37,55533,76,Rap,Smart TV,N
2733,26-40 Ans,26,40,19,54,55074,24,Pop,Smartphone,N
2734,41-60 Ans,41,60,22,79,86392,63,Rock,Ordinateur,N
2735,Moins de 18 Ans,1,17,21,1,34434,39,Rap,Smart TV,O
2736,18-25 Ans,18,25,15,3,88073,74,Pop,Smartphone,N
2737,26-40 Ans,26,40,13,61,29638,7,Rock,Ordinateur,N
2738,41-60 Ans,41,60,16,7,28778,72,Rap,Smart TV,N
2739,Moins de 18 Ans,1,17,11,9,52373,5,Pop,Smartphone,O
2740,18-25 Ans,18,25,20,96,47114,26,Rock,Ordinateur,N
2741,26-40 Ans,26,40,14,73317,48,Rap,Smart TV,N,
2742,41-60 Ans,41,60,12,26,44223,23,Pop,Smartphone,N
2743,Moins de 18 Ans,1,17,13,51,92531,71,Rock,Ordinateur,O
2744,18-25 Ans,18,25,12,14,93694,49,Rap,Smart TV,N
2745,26-40 Ans,26,40,22,77,91925,54,Pop,Smartphone,N
2746,41-60 Ans,41,60,11,83,39755,25,Rock,Ordinateur,N
2747,Moins de 18 Ans,1,17,27,85,34066,31,Rap,Smart TV,O
2748,18-25 Ans,18,25,16,17,20376,94,Pop,Smartphone,N
2749,26-40 Ans,26,40,15,55,44022,63,Rock,Ordinateur,N
2750,41-60 Ans,41,60,21,6,74993,37,Rap,Smart TV,N
2751,Moins de 18 Ans,1,17,18,46,32671,99,Pop,Smartphone,O
2752,18-25 Ans,18,25,25,3,24379,89,Rock,Ordinateur,N
2753,26-40 Ans,26,40,28,63,31543,37,Rap,Smart TV,N
2754,41-60 Ans,41,60,16,53,97213,28,Pop,Smartphone,N
2755,Moins de 18 Ans,1,17,28,78,63968,79,Rock,Ordinateur,O
2756,18-25 Ans,18,25,14,44,36898,92,Rap,Smart TV,N
2757,26-40 Ans,26,40,29,39,89004,4,Pop,Smartphone,N
2758,41-60 Ans,41,60,17,7,22378,25,Rock,Ordinateur,N
2759,Moins de 18 Ans,1,17,21,27,22033,92,Rap,Smart TV,O
2760,18-25 Ans,18,25,17,31,29220,78,Pop,Smartphone,N
2761,26-40 Ans,26,40,16,75,78511,13,Rock,Ordinateur,N
2762,41-60 Ans,41,60,11,54,55423,34,Rap,Smart TV,N
2763,Moins de 18 Ans,1,17,17,13,65884,26,Pop,Smartphone,O
2764,18-25 Ans,18,25,27,11,56614,23,Rock,Ordinateur,N
2765,26-40 Ans,26,40,18,42,88508,19,Rap,Smart TV,N
2766,41-60 Ans,41,60,25,94,61427,72,Pop,Smartphone,N
2767,Moins de 18 Ans,1,17,21,26,45052,2,Rock,Ordinateur,O
2768,18-25 Ans,18,25,17,87,30520,87,Rap,Smart TV,N
2769,26-40 Ans,26,40,26,22,55141,31,Pop,Smartphone,N
2770,41-60 Ans,41,60,15,36,29168,84,Rock,Ordinateur,N
2771,Moins de 18 Ans,1,17,19,13,46321,37,Rap,Smart TV,O
2772,18-25 Ans,18,25,12,65,68640,14,Pop,Smartphone,N
2773,26-40 Ans,26,40,25,23,55620,6,Rock,Ordinateur,N
2774,41-60 Ans,41,60,15,53,56457,13,Rap,Smart TV,N
2775,Moins de 18 Ans,1,17,14,3,73911,96,Pop,Smartphone,O
2776,18-25 Ans,18,25,12,4,69184,6,Rock,Ordinateur,N
2777,26-40 Ans,26,40,10,63,70388,2,Rap,Smart TV,N
2778,41-60 Ans,41,60,12,6,82346,72,Pop,Smartphone,N
2779,Moins de 18 Ans,1,17,24,64,69660,64,Rock,Ordinateur,O
2780,18-25 Ans,18,25,20,25,48177,89,Rap,Smart TV,N
2781,26-40 Ans,26,40,10,1,29875,63,Pop,Smartphone,N
2782,41-60 Ans,41,60,19,66,60170,1,Rock,Ordinateur,N
2783,Moins de 18 Ans,1,17,27,26,69261,86,Rap,Smart TV,O
2784,18-25 Ans,18,25,16,85,82431,7,Pop,Smartphone,N
2785,26-40 Ans,26,40,16,4,69724,7,Rock,Ordinateur,N
2786,41-60 Ans,41,60,12,89,21563,41,Rap,Smart TV,N
2787,Moins de 18 Ans,1,17,17,9,59821,69,Pop,Smartphone,O
2788,18-25 Ans,18,25,24,47,27929,73,Rock,Ordinateur,N
2789,26-40 Ans,26,40,13,53,48281,39,Rap,Smart TV,N
2790,41-60 Ans,41,60,27,97,64600,95,Pop,Smartphone,N
2791,Moins de 18 Ans,1,17,14,95,98048,41,Rock,Ordinateur,O
2792,18-25 Ans,18,25,11,45,56195,1,Rap,Smart TV,N
2793,26-40 Ans,26,40,19,72,94188,82,Pop,Smartphone,N
2794,41-60 Ans,41,60,15,94,43601,31,Rock,Ordinateur,N
2795,Moins de 18 Ans,1,17,28,68,92488,28,Rap,Smart TV,O
2796,18-25 Ans,18,25,19,67,84912,43,Pop,Smartphone,N
2797,26-40 Ans,26,40,21,25,80077,53,Rock,Ordinateur,N
2798,41-60 Ans,41,60,22,33,45521,5,Rap,Smart TV,N
2799,Moins de 18 Ans,1,17,28,9,58013,22,Pop,Smartphone,O
2800,18-25 Ans,18,25,17,77,25075,67,Rock,Ordinateur,N
2801,26-40 Ans,26,40,11,34,53680,6,Rap,Smart TV,N
2802,41-60 Ans,41,60,19,51,64455,55,Pop,Smartphone,N
2803,Moins de 18 Ans,1,17,13,43,87458,66,Rock,Ordinateur,O
2804,18-25 Ans,18,25,24,28,36665,49,Rap,Smart TV,N
2805,26-40 Ans,26,40,29,67,22297,2,Pop,Smartphone,N
2806,41-60 Ans,41,60,16,74,98352,5,Rock,Ordinateur,N
2807,Moins de 18 Ans,1,17,21,93,66792,43,Rap,Smart TV,O
2808,18-25 Ans,18,25,26,9,58947,79,Pop,Smartphone,N
2809,26-40 Ans,26,40,11,2,82415,46,Rock,Ordinateur,N
2810,41-60 Ans,41,60,25,94,83733,84,Rap,Smart TV,N
2811,Moins de 18 Ans,1,17,20,44,86118,56,Pop,Smartphone,O
2812,18-25 Ans,18,25,21,84,89162,67,Rock,Ordinateur,N
2813,26-40 Ans,26,40,17,45,80886,5,Rap,Smart TV,N
2814,41-60 Ans,41,60,16,77,43938,54,Pop,Smartphone,N
2815,Moins de 18 Ans,1,17,29,46,28932,78,Rock,Ordinateur,O
2816,18-25 Ans,18,25,13,25,39476,4,Rap,Smart TV,N
2817,26-40 Ans,26,40,25,49,49901,3,Pop,Smartphone,N
2818,41-60 Ans,41,60,12,26,53529,89,Rock,Ordinateur,N
2819,Moins de 18 Ans,1,17,26,38,82912,1,Rap,Smart TV,O
2820,18-25 Ans,18,25,23,22,57565,64,Pop,Smartphone,N
2821,26-40 Ans,26,40,29,12,70722,13,Rock,Ordinateur,N
2822,41-60 Ans,41,60,15,49,62421,9,Rap,Smart TV,N
2823,Moins de 18 Ans,1,17,19,82,43071,75,Pop,Smartphone,O
2824,18-25 Ans,18,25,15,97,69081,41,Rock,Ordinateur,N
2825,26-40 Ans,26,40,20,62,53110,37,Rap,Smart TV,N
2826,41-60 Ans,41,60,12,31,57333,38,Pop,Smartphone,N
2827,Moins de 18 Ans,1,17,16,3,98415,99,Rock,Ordinateur,O
2828,18-25 Ans,18,25,28,56,55146,27,Rap,Smart TV,N
2829,26-40 Ans,26,40,13,64,85105,47,Pop,Smartphone,N
2830,41-60 Ans,41,60,27,1,31568,58,Rock,Ordinateur,N
2831,Moins de 18 Ans,1,17,29,1,90119,21,Rap,Smart TV,O
2832,18-25 Ans,18,25,19,4,80631,42,Pop,Smartphone,N
2833,26-40 Ans,26,40,18,5,56004,18,Rock,Ordinateur,N
2834,41-60 Ans,41,60,17,97,53216,14,Rap,Smart TV,N
2835,Moins de 18 Ans,1,17,17,43,57233,59,Pop,Smartphone,O
2836,18-25 Ans,18,25,29,13,20550,49,Rock,Ordinateur,N
2837,26-40 Ans,26,40,18,28,25725,24,Rap,Smart TV,N
2838,41-60 Ans,41,60,16,54,21030,86,Pop,Smartphone,N
2839,Moins de 18 Ans,1,17,12,3,91204,36,Rock,Ordinateur,O
2840,18-25 Ans,18,25,19,56,92294,59,Rap,Smart TV,N
2841,26-40 Ans,26,40,13,5,56340,27,Pop,Smartphone,N
2842,41-60 Ans,41,60,25,32,41966,71,Rock,Ordinateur,N
2843,Moins de 18 Ans,1,17,11,84,27243,76,Rap,Smart TV,O
2844,18-25 Ans,18,25,23,66,96528,66,Pop,Smartphone,N
2845,26-40 Ans,26,40,13,75,97450,6,Rock,Ordinateur,N
2846,41-60 Ans,41,60,21,27,81898,53,Rap,Smart TV,N
2847,Moins de 18 Ans,1,17,23,26,29002,5,Pop,Smartphone,O
2848,18-25 Ans,18,25,14,55,48684,26,Rock,Ordinateur,N
2849,26-40 Ans,26,40,11,68,73836,22,Rap,Smart TV,N
2850,41-60 Ans,41,60,28,91,88985,25,Pop,Smartphone,N
2851,Moins de 18 Ans,1,17,25,8,40373,67,Rock,Ordinateur,O
2852,18-25 Ans,18,25,22,41,95630,58,Rap,Smart TV,N
2853,26-40 Ans,26,40,19,71,55411,9,Pop,Smartphone,N
2854,41-60 Ans,41,60,19,59,53322,12,Rock,Ordinateur,N
2855,Moins de 18 Ans,1,17,27,41,52482,44,Rap,Smart TV,O
2856,18-25 Ans,18,25,16,86,48563,1,Pop,Smartphone,N
2857,26-40 Ans,26,40,15,36,69666,3,Rock,Ordinateur,N
2858,41-60 Ans,41,60,18,38,23740,22,Rap,Smart TV,N
2859,Moins de 18 Ans,1,17,29,34,30764,58,Pop,Smartphone,O
2860,18-25 Ans,18,25,24,29,67204,74,Rock,Ordinateur,N
2861,26-40 Ans,26,40,18,36,96980,87,Rap,Smart TV,N
2862,41-60 Ans,41,60,13,78,22735,86,Pop,Smartphone,N
2863,Moins de 18 Ans,1,17,21,56,34710,52,Rock,Ordinateur,O
2864,18-25 Ans,18,25,17,31,59863,9,Rap,Smart TV,N
2865,26-40 Ans,26,40,24,89,41793,8,Pop,Smartphone,N
2866,41-60 Ans,41,60,27,5,89495,67,Rock,Ordinateur,N
2867,Moins de 18 Ans,1,17,12,89,27876,Rap,Smart TV,O,
2868,18-25 Ans,18,25,26,98,72832,6,Pop,Smartphone,N
2869,26-40 Ans,26,40,27,94,39636,17,Rock,Ordinateur,N
2870,41-60 Ans,41,60,23,82,96969,13,Rap,Smart TV,N
2871,Moins de 18 Ans,1,17,19,93,22063,55,Pop,Smartphone,O
2872,18-25 Ans,18,25,16,27,56452,24,Rock,Ordinateur,N
2873,26-40 Ans,26,40,21,78,98633,77,Rap,Smart TV,N
2874,41-60 Ans,41,60,26,41,70394,3,Pop,Smartphone,N
2875,Moins de 18 Ans,1,17,14,94,95357,17,Rock,Ordinateur,O
2876,18-25 Ans,18,25,28,97,60181,1,Rap,Smart TV,N
2877,26-40 Ans,26,40,22,7,30752,73,Pop,Smartphone,N
2878,41-60 Ans,41,60,27,93,46541,44,Rock,Ordinateur,N
2879,Moins de 18 Ans,1,17,18,77,98866,66,Rap,Smart TV,O
2880,18-25 Ans,18,25,18,87,38397,9,Pop,Smartphone,N
2881,26-40 Ans,26,40,24,3,48380,36,Rock,Ordinateur,N
2882,41-60 Ans,41,60,15,7,21198,39,Rap,Smart TV,N
2883,Moins de 18 Ans,1,17,20,9,35366,6,Pop,Smartphone,O
2884,18-25 Ans,18,25,10,35,33197,11,Rock,Ordinateur,N
2885,26-40 Ans,26,40,27,33,28824,14,Rap,Smart TV,N
2886,41-60 Ans,41,60,10,18,57089,18,Pop,Smartphone,N
2887,Moins de 18 Ans,1,17,13,21,22251,86,Rock,Ordinateur,O
2888,18-25 Ans,18,25,10,91,20571,42,Rap,Smart TV,N
