"ID_UTILISATEUR","DATE_NAISSANCE","PAYS_INSCRIPTION","DATE_INSCRIPTION","ANNEE_INSCRIPTION","MOIS_INSCRIPTION"
"1624","10/04/1996","Espagne","01/01/2023",2021,9
"1632","11/06/1991","Espagne","13/01/2022",2024,3
"1633","18/11/2004","Espagne","22/12/2023",2022,2
"1638","20/11/2007","Espagne","07/05/2025",2020,4
"1639","12/04/1981","Espagne","29/09/2022",2021,12
"1640","10/07/1983","Espagne","16/06/2023",2020,5
"1641","09/02/1988","Espagne","06/09/2020",2024,7
"1643","05/07/2003","Espagne","26/03/2022",2020,4
"1644","20/05/1986","Espagne","11/03/2021",2022,4
"1646","03/03/2006","Espagne","08/12/2021",2023,11
"1649","27/04/1993","Espagne","30/04/2021",2022,2
"1652","01/04/1983","Espagne","30/03/2022",2020,10
"1661","14/11/2008","Espagne","09/05/2023",2020,10
"1667","05/03/1996","Espagne","07/06/2021",2022,1
"1669","22/02/2008","Espagne","19/04/2025",2022,6
"1679","23/11/1999","Espagne","13/11/2024",2021,2
"1680","22/02/1988","Espagne","17/05/2024",2024,9
"1681","11/01/1980","Espagne","23/03/2025",2023,8
"1683","10/12/1982","Espagne","21/07/2020",2025,6
"1685","05/04/2008","Espagne","24/08/2023",2024,2
"1688","06/12/1987","Espagne","31/07/2024",2022,6
"1692","25/11/2007","Espagne","12/09/2020",2020,5
"1693","08/04/1989","Espagne","12/01/2023",2020,5
"1697","16/09/2004","Espagne","05/07/2023",2020,6
"1700","26/07/1981","Espagne","20/07/2020",2020,1
"1702","16/02/2009","Espagne","29/06/2020",2024,11
"1703","24/11/1997","Espagne","05/01/2023",2024,10
"1708","16/02/1996","Espagne","27/11/2024",2020,1
"1710","19/03/2005","Espagne","06/12/2023",2022,1
"1719","08/03/1986","Espagne","18/08/2020",2022,3
"1721","31/07/1989","Espagne","12/03/2023",2023,5
"1727","17/10/1995","Espagne","31/03/2024",2021,8
"1730","15/12/1984","Espagne","02/04/2021",2021,3
"1732","22/04/1986","Espagne","24/05/2024",2022,8
"1734","12/05/1982","Espagne","04/09/2021",2020,8
"1750","06/05/1980","Espagne","01/06/2022",2025,2
"1751","11/04/1998","Espagne","28/12/2023",2021,9
"1763","21/05/1983","Espagne","19/11/2024",2020,3
"1773","05/04/1999","Espagne","12/04/2024",2020,3
"1776","03/06/1988","Espagne","19/08/2020",2023,8
"1783","22/07/1991","Espagne","07/02/2023",2020,7
"1785","03/03/2003","Espagne","02/06/2025",2022,9
"1790","31/05/1980","Espagne","29/02/2020",2021,11
"1791","03/10/2007","Espagne","11/06/2020",2025,10
"1796","26/05/1984","Espagne","31/05/2022",2022,4
"1798","04/02/1986","Espagne","27/06/2022",2022,3
"1800","18/02/1983","Espagne","01/05/2024",2023,12
"1808","10/01/1984","Espagne","25/02/2024",2022,2
"1809","25/11/1990","Espagne","29/08/2022",2023,2
"1810","20/12/1992","Espagne","21/05/2024",2021,11
"1812","24/02/2000","Espagne","12/11/2020",2020,2
"1816","20/12/1991","Espagne","03/06/2020",2021,2
"1819","06/08/2006","Espagne","11/03/2022",2023,4
"1820","20/03/1996","Espagne","25/07/2023",2021,3
"1821","03/02/1990","Espagne","22/04/2025",2023,1
"1828","04/05/1989","Espagne","14/07/2024",2025,7
"1830","14/06/1988","Espagne","28/10/2022",2022,11
"1834","28/12/1980","Espagne","12/01/2023",2024,9
"1835","12/03/2005","Espagne","11/02/2022",2020,10
"1836","11/11/1986","Espagne","01/08/2021",2025,2
"1841","27/10/1997","Espagne","05/09/2024",2024,4
"1845","22/02/1987","Espagne","28/07/2022",2021,8
"1859","12/02/1981","Espagne","11/06/2024",2024,9
"1860","11/12/1984","Espagne","15/08/2024",2023,6
"1863","07/12/2008","Espagne","12/12/2021",2024,6
"1868","28/05/1990","Espagne","09/08/2023",2021,3
"1887","19/04/2007","Espagne","08/07/2022",2020,5
"1889","22/12/1988","Espagne","27/09/2024",2021,7
"1894","22/01/1995","Espagne","16/11/2020",2022,1
"1896","12/02/1998","Espagne","03/04/2025",2023,2
"1904","02/05/1991","Espagne","18/09/2020",2020,10
"1912","20/03/1992","Espagne","13/08/2022",2024,8
"1913","02/10/1986","Espagne","24/12/2023",2025,4
"1914","27/12/2003","Espagne","03/10/2020",2020,2
"1920","15/09/1989","Espagne","23/12/2024",2022,4
"1925","22/02/2004","Espagne","10/05/2025",2023,10
"1926","20/08/1990","Espagne","02/09/2020",2023,3
"1930","05/01/1999","Espagne","31/03/2024",2021,4
"1932","11/01/2005","Espagne","07/01/2022",2021,4
"1938","20/04/1983","Espagne","08/05/2025",2021,12
"1940","07/11/2009","Espagne","22/04/2021",2023,4
"1941","29/08/2004","Espagne","18/07/2022",2023,1
"1948","29/08/1997","Espagne","25/10/2021",2024,1
"1949","26/02/1991","Espagne","30/06/2024",2024,3
"1952","17/08/2001","Espagne","27/10/2020",2021,1
"1954","19/03/2006","Espagne","28/05/2025",2025,5
"1957","13/08/1982","Espagne","21/07/2024",2024,9
"1958","17/12/1981","Espagne","18/09/2020",2020,1
"1960","03/01/1995","Espagne","23/05/2021",2024,11
"1969","28/05/2001","Espagne","21/08/2023",2023,1
"1971","06/05/1999","Espagne","15/07/2021",2022,2
"1973","05/12/2008","Espagne","13/02/2024",2020,12
"1986","26/01/2003","Espagne","08/02/2024",2022,6
"1989","27/02/2007","Espagne","29/08/2020",2023,3
"1996","06/05/1988","Espagne","05/10/2021",2021,5
"2004","02/11/1982","Espagne","31/03/2025",2021,1
"2008","23/12/1994","Espagne","01/12/2021",2024,7
"2020","04/09/1986","Espagne","26/04/2025",2021,1
"2021","04/02/1997","Espagne","12/07/2022",2020,5
"2024","16/03/1983","Espagne","14/05/2025",2023,3
"2025","07/03/1995","Espagne","19/04/2020",2020,3
"2027","20/12/1994","Espagne","23/06/2021",2021,4
"2033","29/01/2001","Espagne","16/11/2022",2023,3
"2036","18/03/1980","Espagne","01/02/2025",2022,12
"2039","07/07/1992","Espagne","13/02/2023",2020,7
"2044","17/03/2004","Espagne","14/03/2024",2021,11
"2050","13/04/1998","Espagne","11/01/2020",2025,6
"2057","15/11/1983","Espagne","18/12/2024",2025,9
"2058","10/08/1984","Espagne","21/11/2020",2020,11
"2059","11/11/2004","Espagne","18/05/2023",2021,1
"2061","13/11/1981","Espagne","27/09/2023",2022,10
"2062","05/12/1998","Espagne","06/05/2021",2020,3
"2063","07/11/1989","Espagne","04/05/2020",2024,12
"2072","23/05/2001","Espagne","08/06/2021",2023,4
"2076","31/10/1992","Espagne","05/08/2020",2020,9
"2077","12/08/1985","Espagne","24/07/2020",2025,8
"2078","18/01/1987","Espagne","30/03/2023",2023,4
"2082","02/03/2000","Espagne","07/11/2021",2025,7
"2084","23/01/1995","Espagne","10/09/2021",2024,1
"2086","08/08/1982","Espagne","29/01/2023",2022,9
"2098","19/03/1991","Espagne","31/03/2020",2023,11
"2104","19/09/1995","Espagne","15/04/2022",2020,6
"2106","07/11/1980","Espagne","01/11/2020",2021,11
"2107","15/09/1988","Espagne","04/07/2023",2023,5
"2109","14/08/1980","Espagne","02/08/2023",2021,10
"2110","08/12/1981","Espagne","18/02/2025",2024,2
"2113","05/07/1991","Espagne","16/02/2025",2025,10
"2115","04/10/1991","Espagne","27/11/2023",2023,2
"2118","08/06/1983","Espagne","14/01/2021",2024,1
"2122","02/11/2002","Espagne","25/05/2020",2025,6
"2123","20/06/1984","Espagne","20/03/2025",2024,12
"2124","19/05/2005","Espagne","14/01/2022",2020,10
"2127","08/03/1991","Espagne","29/11/2023",2020,4
"2137","20/03/1987","Espagne","01/12/2020",2021,11
"2139","07/12/2001","Espagne","02/10/2023",2024,11
"2140","30/09/1980","Espagne","05/05/2020",2021,10
"2141","25/11/2003","Espagne","23/12/2024",2021,10
"2143","22/07/1985","Espagne","01/08/2022",2020,10
"2145","06/12/1989","Espagne","29/11/2024",2022,12
"2150","01/02/1998","Espagne","11/06/2023",2024,8
"2154","11/01/1986","Espagne","12/01/2021",2022,6
"2155","15/10/1999","Espagne","27/06/2020",2023,9
"2159","29/04/1991","Espagne","11/06/2024",2023,12
"2169","30/06/2005","Espagne","11/02/2021",2023,7
"2170","06/02/2007","Espagne","03/10/2022",2022,10
"2181","29/07/2001","Espagne","31/03/2020",2024,9
"2184","03/11/2001","Espagne","16/09/2020",2022,4
"2187","07/10/2001","Espagne","27/01/2022",2024,2
"2188","14/04/1991","Espagne","28/09/2022",2023,5
"2203","25/12/2001","Espagne","30/06/2020",2025,1
"2219","18/07/2000","Espagne","25/12/2020",2022,2
"2221","30/12/1996","Espagne","12/02/2020",2022,8
"2225","22/10/2002","Espagne","23/02/2022",2024,2
"2227","13/07/1994","Espagne","17/06/2025",2025,10
"2235","04/01/1984","Espagne","14/05/2023",2022,9
"2237","27/10/1992","Espagne","03/10/2021",2021,1
"2244","22/01/1983","Espagne","26/10/2023",2020,8
"2249","18/02/1991","Espagne","29/03/2024",2020,7
"2253","14/01/2003","Espagne","13/06/2022",2023,8
"2260","03/10/1994","Espagne","25/05/2024",2021,4
"2262","25/12/1983","Espagne","27/07/2020",2021,1
"2264","08/05/1980","Espagne","29/07/2021",2022,8
"2267","24/03/1993","Espagne","29/08/2022",2021,10
"2268","21/10/1989","Espagne","09/10/2020",2022,1
"2269","09/08/1997","Espagne","10/10/2023",2023,5
"2272","22/09/1983","Espagne","09/01/2023",2024,11
"2276","26/03/2004","Espagne","05/06/2023",2022,12
"2281","24/04/1986","Espagne","17/08/2023",2022,11
"2284","17/12/1980","Espagne","13/04/2020",2023,10
"2286","13/10/2007","Espagne","06/04/2024",2025,7
"2295","02/05/1989","Espagne","26/05/2021",2022,1
"2296","13/08/2009","Espagne","25/09/2021",2023,9
"2298","03/05/2003","Espagne","28/09/2020",2021,11
"2312","16/03/1993","Espagne","13/06/2025",2022,10
"2313","20/03/1993","Espagne","09/11/2023",2023,1
"2323","12/09/1996","Espagne","30/07/2020",2023,12
"2334","02/07/1999","Espagne","30/06/2021",2021,4
"2340","25/11/1994","Espagne","18/08/2023",2024,3
"2343","21/02/1996","Espagne","23/07/2020",2020,5
"2344","17/05/1987","Espagne","02/11/2021",2023,4
"2346","21/04/1989","Espagne","03/11/2023",2022,11
"2348","26/02/2005","Espagne","11/08/2020",2025,5
"2350","29/12/1995","Espagne","05/05/2021",2024,2
"2352","02/10/1987","Espagne","01/11/2023",2021,8
"2357","30/04/1987","Espagne","09/01/2022",2022,9
"2361","10/08/2006","Espagne","16/09/2024",2024,1
"2365","03/07/2008","Espagne","01/06/2025",2022,11
"2366","18/04/1989","Espagne","25/05/2024",2024,11
"2370","16/10/1989","Espagne","03/11/2024",2024,5
"2373","12/03/1999","Espagne","24/08/2020",2024,7
"2375","16/11/1991","Espagne","06/05/2023",2024,10
"2379","23/01/1980","Espagne","13/05/2023",2024,8
"2480","27/02/2007","USA","26/11/2021",2020,2
"2488","15/04/2000","USA","27/06/2021",2022,1
"2489","07/02/1997","USA","11/08/2021",2024,5
"2493","01/06/1985","USA","26/04/2020",2023,12
"2496","29/06/2008","USA","28/10/2022",2021,10
"2498","31/12/1985","USA","04/12/2021",2021,8
"2501","28/07/2000","USA","19/08/2022",2024,9
"2504","24/08/2009","USA","14/02/2023",2025,9
"2509","24/01/1983","USA","16/11/2022",2024,7
"2511","30/06/1998","USA","22/07/2022",2025,3
"2517","23/03/2003","USA","06/08/2022",2022,1
"2521","01/12/1987","USA","23/09/2021",2022,1
"2523","13/06/2001","USA","29/09/2024",2021,3
"2526","29/10/1982","USA","05/06/2020",2025,1
"2528","29/07/2003","USA","09/05/2023",2020,6
"2531","15/12/1993","USA","25/06/2023",2022,1
"2542","04/10/1984","USA","30/07/2020",2023,3
"2546","16/03/1989","USA","11/01/2024",2022,3
"2547","08/12/2003","USA","04/08/2020",2022,4
"2554","25/11/2005","USA","01/05/2020",2023,11
"2559","03/10/1990","USA","04/09/2024",2022,6
"2560","11/01/1991","USA","09/09/2024",2025,5
"2566","08/08/2002","USA","23/08/2022",2024,10
"2569","05/01/1987","USA","07/01/2022",2021,5
"2573","12/10/1985","USA","28/05/2023",2020,7
"2581","20/06/2001","USA","17/03/2025",2023,7
"2582","02/04/1992","USA","17/04/2021",2021,2
"2585","19/10/1994","USA","22/04/2022",2025,4
"2589","22/10/1990","USA","10/01/2020",2024,1
"2593","03/06/2002","USA","08/05/2021",2023,11
"2596","24/11/1986","USA","12/05/2022",2022,6
"2598","17/07/1995","USA","23/07/2024",2024,3
"2603","17/03/2008","USA","23/04/2023",2023,11
"2605","14/04/1984","USA","20/04/2024",2023,3
"2610","02/09/1991","USA","31/05/2023",2020,11
"2612","27/04/1999","USA","15/04/2024",2024,3
"2615","23/11/2002","USA","11/02/2021",2024,8
"2619","25/10/2005","USA","25/02/2023",2024,3
"2620","03/04/2003","USA","10/07/2024",2025,10
"2624","11/09/1982","USA","11/08/2023",2020,8
"2629","28/04/1988","USA","27/08/2021",2023,11
"2631","02/04/1982","USA","17/07/2020",2021,9
"2634","25/01/1980","USA","24/11/2023",2020,2
"2638","30/05/2004","USA","14/09/2024",2025,11
"2640","30/12/1994","USA","22/06/2025",2021,12
"2647","17/11/2002","USA","06/09/2021",2020,8
"2652","06/03/1995","USA","12/05/2022",2023,1
"2659","24/01/1995","USA","06/02/2024",2024,5
"2665","23/06/1993","USA","26/05/2020",2023,6
"2669","04/12/1983","USA","08/11/2020",2025,1
"2677","10/01/2008","USA","26/07/2024",2022,9
"2685","22/10/1984","USA","07/06/2022",2021,11
"2694","21/05/1985","USA","23/03/2020",2024,1
"2696","09/11/1981","USA","16/10/2021",2020,1
"2697","02/08/1988","USA","20/03/2023",2021,4
"2700","09/06/1996","USA","13/12/2020",2023,11
"2703","25/02/1989","USA","09/09/2022",2022,2
"2704","29/05/2005","USA","22/06/2023",2021,1
"2705","18/08/1985","USA","16/02/2020",2023,5
"2717","28/05/2004","USA","26/07/2021",2023,4
"2726","27/09/2000","USA","29/06/2020",2024,7
"2728","01/12/2002","USA","10/04/2024",2022,10
"2732","01/04/1986","USA","15/11/2023",2020,2
"2744","13/04/1997","USA","19/02/2024",2022,4
"2747","19/03/2006","USA","29/10/2022",2020,2
"2751","10/02/2001","USA","23/07/2021",2023,11
"2753","05/09/1985","USA","05/07/2020",2023,5
"2754","13/05/1995","USA","31/01/2024",2023,1
"2760","27/04/2000","USA","13/07/2020",2020,5
"2762","01/12/2001","USA","11/05/2020",2020,2
"2763","07/09/1993","USA","06/08/2023",2020,2
"2768","24/11/1994","USA","29/06/2021",2021,1
"2769","24/02/1998","USA","27/08/2024",2022,4
"2779","14/06/1986","USA","06/11/2022",2024,2
"2783","31/08/1996","USA","29/08/2024",2021,5
"2784","28/11/1984","USA","15/12/2023",2023,10
"2789","10/09/1987","USA","13/08/2021",2023,10
"2790","04/05/1988","USA","08/11/2020",2023,10
"2792","20/04/1998","USA","21/06/2025",2020,6
"2796","05/08/2008","USA","27/06/2022",2020,12
"2800","05/11/1987","USA","22/10/2020",2024,5
"2807","18/11/1980","USA","16/12/2023",2020,2
"2808","13/10/2009","USA","27/10/2024",2022,8
"2817","04/01/1982","USA","31/07/2022",2021,3
"2825","25/03/1998","USA","11/05/2025",2024,5
"2831","07/12/2007","USA","31/01/2021",2024,9
"2836","04/06/1993","USA","20/01/2025",2020,10
"2847","02/05/1999","USA","02/01/2022",2021,4
"2851","07/05/1990","USA","21/06/2021",2021,5
"2853","15/05/1986","USA","05/08/2022",2020,10
"2864","07/07/1983","USA","28/01/2022",2022,3
"2874","11/07/1990","USA","17/06/2022",2025,6
"2880","28/01/1991","USA","28/06/2021",2020,11
"2886","27/05/2000","USA","26/04/2021",2022,9
"2887","05/09/2006","USA","23/07/2020",2020,2
"2888","08/03/1994","USA","31/05/2024",2025,8
"2891","13/07/1984","USA","16/09/2020",2024,4
"2894","10/01/1992","USA","24/08/2023",2020,4
"2896","04/02/1981","USA","20/01/2024",2020,5
"2899","09/07/1992","USA","15/10/2024",2020,6
"2901","03/07/1986","USA","24/05/2022",2021,10
"2902","11/07/1984","USA","09/04/2024",2022,12
"2904","18/06/1997","USA","24/08/2021",2024,5
"2917","16/05/1994","USA","17/10/2023",2022,7
"2918","02/01/1988","USA","03/06/2022",2021,1
"2923","17/02/2007","USA","15/12/2021",2021,5
"2925","15/10/1985","USA","05/05/2024",2023,11
"2929","13/01/2004","USA","16/03/2020",2023,2
"2947","28/07/1982","USA","03/05/2021",2022,3
"2948","08/11/2009","USA","24/04/2025",2023,12
"2963","16/02/1999","USA","24/07/2021",2024,7
"2964","14/05/1984","USA","14/12/2022",2020,1
"2965","12/06/2003","USA","13/02/2024",2024,2
"2966","09/05/1987","USA","15/10/2022",2022,6
"2969","14/06/1980","USA","03/02/2021",2020,10
"2971","19/02/2003","USA","07/07/2023",2020,7
"2972","16/08/2000","USA","23/09/2022",2024,1
"2975","29/06/1993","USA","23/08/2020",2021,5
"2978","17/07/2001","USA","17/08/2022",2020,7
"2984","20/04/1988","USA","28/11/2023",2020,12
"2985","17/08/1981","USA","14/03/2023",2020,2
"2987","27/09/1982","USA","18/03/2020",2021,8
"2997","19/08/1991","USA","28/10/2020",2020,8
"2998","19/04/1998","USA","08/07/2021",2024,11
"3003","05/12/2004","USA","31/10/2020",2020,5
"3008","03/07/1980","USA","19/06/2025",2025,2
"3009","01/12/1987","USA","13/12/2024",2025,10
"3010","24/12/1990","USA","22/12/2020",2025,2
"3012","09/01/1986","USA","19/07/2024",2021,6
"3014","13/09/1984","USA","23/06/2024",2020,4
"3017","14/06/1980","USA","20/10/2022",2024,6
"3019","25/06/1999","USA","10/09/2020",2020,1
"3020","12/09/2007","USA","01/01/2023",2024,10
"3023","13/08/1991","USA","12/01/2023",2023,8
"3024","26/07/2003","USA","03/01/2022",2021,9
"3029","06/02/2006","USA","23/05/2023",2022,2
"3035","27/03/1986","USA","14/06/2020",2024,11
"3037","01/10/2004","USA","22/08/2024",2024,9
"3039","16/06/1996","USA","18/04/2023",2020,5
"3041","20/04/1982","USA","25/03/2022",2022,9
"3043","17/05/1984","USA","10/09/2022",2020,12
"3050","25/09/2001","USA","24/11/2022",2023,6
"3053","30/03/1985","USA","07/02/2024",2023,10
"3054","20/03/2004","USA","12/09/2022",2021,10
"3058","04/08/2002","USA","02/05/2022",2021,9
"3066","24/11/2005","USA","26/05/2022",2022,6
"3074","06/11/1996","USA","19/07/2023",2023,1
"3078","11/12/1994","USA","28/10/2023",2021,4
"3085","10/05/2009","USA","04/03/2023",2023,4
"3107","11/05/1993","USA","30/05/2023",2024,5
"3108","11/02/1983","USA","30/10/2024",2022,12
"3110","14/06/2006","USA","01/01/2021",2022,6
"3111","01/08/1998","USA","15/03/2025",2025,12
"3126","19/08/2005","USA","01/09/2022",2021,1
"3129","30/06/1990","USA","24/03/2022",2022,2
"3131","17/07/1983","USA","13/03/2022",2020,2
"3133","03/05/2002","USA","09/03/2024",2023,4
"3137","03/03/1990","USA","22/12/2020",2023,9
"3140","25/11/2002","USA","13/06/2021",2023,7
"3147","17/04/2006","USA","06/12/2024",2024,7
"3149","12/12/2008","USA","09/03/2025",2024,3
"3157","09/11/2000","USA","03/08/2023",2020,5
"3161","25/05/1984","USA","07/01/2024",2024,2
"3164","01/07/2009","USA","29/12/2020",2022,3
"3168","21/12/2006","USA","13/04/2025",2021,4
"3172","20/12/1998","USA","29/03/2025",2024,3
"3173","27/05/2001","USA","29/04/2022",2023,6
"3183","10/09/1999","USA","19/04/2025",2025,9
"3186","05/04/1982","USA","23/01/2022",2023,12
"3194","17/11/1984","USA","03/04/2025",2021,12
"3199","19/04/1989","USA","04/07/2024",2024,10
"3200","07/05/1997","USA","02/12/2020",2023,8
"3201","18/11/2008","USA","08/06/2024",2023,5
"3206","25/08/1984","USA","22/06/2021",2021,1
"3213","18/01/1984","USA","10/03/2022",2023,8
"3218","03/10/2000","USA","12/08/2022",2021,2
"3227","24/09/1993","USA","16/03/2022",2025,9
"3231","14/03/1980","USA","17/12/2023",2022,8
"3232","26/07/1983","USA","09/05/2024",2020,11
"3233","19/08/1997","USA","23/10/2021",2021,5
"3234","13/10/1994","USA","15/04/2023",2025,11
"3235","22/01/2001","USA","02/07/2020",2021,12
"3236","09/11/1996","USA","17/11/2021",2024,2
"3238","24/03/2008","USA","05/05/2020",2024,1
"3240","22/09/2008","USA","17/08/2024",2021,4
"3241","13/05/2008","USA","14/04/2022",2024,2
"3244","09/11/1988","USA","24/04/2025",2022,2
"3246","12/10/2002","USA","13/05/2023",2021,3
"3254","06/03/2007","USA","14/08/2020",2023,11
"3260","09/04/2002","USA","09/01/2022",2024,6
"3263","27/09/1995","USA","17/09/2020",2020,4
"3266","06/02/1984","USA","15/06/2022",2023,3
"3268","31/01/2006","USA","12/10/2023",2020,3
"3271","05/05/1997","USA","07/12/2021",2021,4
"3281","10/09/1985","USA","12/05/2025",2024,7
"3283","11/09/1988","USA","24/01/2023",2024,4
"3285","22/01/2003","USA","26/12/2023",2023,6
"3294","05/01/2002","USA","20/04/2023",2020,5
"3305","29/07/1998","USA","06/01/2025",2023,2
"3313","30/03/1980","USA","11/08/2020",2024,6
"3314","15/01/1982","USA","01/04/2022",2024,5
"3316","01/06/1997","USA","30/01/2024",2025,11
"3339","22/08/2006","USA","12/09/2024",2024,11
"3345","04/12/1985","USA","18/03/2020",2020,6
"3347","23/09/2004","USA","07/03/2021",2020,2
"3349","17/03/1982","USA","17/03/2025",2022,4
"3352","14/01/2006","USA","01/06/2024",2022,4
"3354","19/02/2001","USA","22/03/2025",2024,8
"3359","13/12/1998","USA","07/10/2020",2022,1
"3363","05/12/1985","USA","24/01/2025",2023,12
"3366","28/06/2005","USA","24/07/2021",2025,6
"3369","04/09/1984","USA","22/04/2023",2024,9
"3383","04/08/1995","USA","29/06/2021",2022,9
"3387","28/07/2002","USA","23/12/2024",2020,8
"3389","25/05/1992","USA","01/07/2021",2021,8
"3393","16/11/1987","USA","09/02/2023",2024,12
"3398","24/12/1997","USA","28/11/2023",2021,12
"3402","20/12/1997","USA","03/10/2024",2021,2
"3403","03/06/2008","USA","24/07/2022",2023,12
"3405","26/11/1982","USA","18/10/2023",2020,3
